"bx","by","V","BV","VR","BR","galaxy_name","host_galaxy_group_type","host_galaxy_mass","galcen_radius","90percent"
7496.48,4678.29,20.264,0.604,0.399,1.003,"NGC4754","S0",11.1,8.91529,0
365.21,4694.86,23.096,0.604,0.498,1.102,"NGC4754","S0",11.1,21.932,0
5306.43,4711.23,22.634,0.918,0.511,1.429,"NGC4754","S0",11.1,0.982572,1
4085.82,4712.97,21.539,0.796,0.42,1.216,"NGC4754","S0",11.1,5.89992,0
7444.69,4722.17,23.062,0.758,0.634,1.392,"NGC4754","S0",11.1,8.70933,0
848.33,4720.42,21.948,0.642,0.399,1.041,"NGC4754","S0",11.1,19.8499,0
5542.45,4726.05,22.666,0.879,0.512,1.391,"NGC4754","S0",11.1,0.973989,1
5132.57,4744.52,21.794,0.861,0.564,1.425,"NGC4754","S0",11.1,1.62404,1
676.96,4747.85,23.103,0.654,0.326,0.98,"NGC4754","S0",11.1,20.5944,0
6230.73,4784.86,22.782,0.981,0.505,1.486,"NGC4754","S0",11.1,3.60236,0
7290.52,4793.58,21.768,0.695,0.397,1.092,"NGC4754","S0",11.1,8.08631,0
7310.63,4821.33,20.467,0.659,0.431,1.09,"NGC4754","S0",11.1,8.19067,0
2304.8,4822.35,22.687,0.848,0.472,1.32,"NGC4754","S0",11.1,13.5983,0
5114.19,4843.59,22.551,0.969,0.56,1.529,"NGC4754","S0",11.1,1.961,1
3827.68,4861.88,21.635,0.772,0.518,1.29,"NGC4754","S0",11.1,7.10748,0
4039.59,4865.24,23.097,0.687,0.536,1.223,"NGC4754","S0",11.1,6.21744,0
1385.38,4870.39,22.743,0.77,0.471,1.241,"NGC4754","S0",11.1,17.5726,0
5182.32,4876.71,22.84,0.576,0.293,0.869,"NGC4754","S0",11.1,1.87691,0
6687.41,4882.4,20.38,0.92,0.558,1.478,"NGC4754","S0",11.1,5.6148,0
3779.36,4884.06,22.961,0.951,0.663,1.614,"NGC4754","S0",11.1,7.33134,0
797.93,4883.91,22.66,0.826,0.458,1.284,"NGC4754","S0",11.1,20.107,0
4178.82,4895.98,21.841,0.728,0.442,1.17,"NGC4754","S0",11.1,5.6704,0
4969.55,4930.2,22.9,0.673,0.488,1.161,"NGC4754","S0",11.1,2.67445,0
3025.5,4942.72,23.212,0.513,0.345,0.858,"NGC4754","S0",11.1,10.5769,0
5205.72,4966.61,23.074,0.845,0.663,1.508,"NGC4754","S0",11.1,2.1547,1
7504.74,4976.7,22.254,0.52,0.454,0.974,"NGC4754","S0",11.1,9.14237,0
7308.54,4982.64,22.605,0.873,0.561,1.434,"NGC4754","S0",11.1,8.32236,0
5642.69,4995.99,22.963,0.725,0.479,1.204,"NGC4754","S0",11.1,2.22005,0
6133.88,5032.35,22.328,0.629,0.396,1.025,"NGC4754","S0",11.1,3.72388,0
5346.62,5042.31,22.115,1.023,0.552,1.575,"NGC4754","S0",11.1,2.27019,1
5853.35,5054.39,21.23,0.619,0.394,1.013,"NGC4754","S0",11.1,2.91039,1
4945.71,5060.77,22.423,1.011,0.492,1.503,"NGC4754","S0",11.1,3.1423,1
1457.59,5067.2,22.904,0.556,0.32,0.876,"NGC4754","S0",11.1,17.3532,0
3647.75,5071.5,22.63,0.958,0.449,1.407,"NGC4754","S0",11.1,8.08424,0
2255.51,5094.48,22.817,0.688,0.379,1.067,"NGC4754","S0",11.1,13.965,0
6170.68,5109.51,22.952,0.776,0.479,1.255,"NGC4754","S0",11.1,4.05436,0
2376.53,5124.7,22.435,0.777,0.496,1.273,"NGC4754","S0",11.1,13.4748,0
6800.51,5162.44,21.829,0.673,0.346,1.019,"NGC4754","S0",11.1,6.50531,0
1351.73,5174.58,21.007,0.746,0.493,1.239,"NGC4754","S0",11.1,17.872,0
4655.64,5182.54,22.431,0.803,0.511,1.314,"NGC4754","S0",11.1,4.41362,0
2456.51,5187.53,20.201,0.767,0.471,1.238,"NGC4754","S0",11.1,13.1913,0
2121.99,5189.65,21.687,0.711,0.43,1.141,"NGC4754","S0",11.1,14.6073,0
1509.48,5225.3,22.359,0.563,0.388,0.951,"NGC4754","S0",11.1,17.2357,0
3353.27,5263.63,21.226,0.621,0.441,1.062,"NGC4754","S0",11.1,9.55112,0
3816.37,5266.93,21.601,0.924,0.565,1.489,"NGC4754","S0",11.1,7.70071,0
7401.05,5272.44,22.983,0.649,0.586,1.235,"NGC4754","S0",11.1,9.08389,0
4017.35,5278.52,20.665,0.742,0.463,1.205,"NGC4754","S0",11.1,6.9442,0
4249.41,5281.84,22.65,0.621,0.462,1.083,"NGC4754","S0",11.1,6.08494,0
6457.22,5305.8,22.597,0.82,0.488,1.308,"NGC4754","S0",11.1,5.5568,0
2562.56,5313.91,22.781,0.584,0.414,0.998,"NGC4754","S0",11.1,12.8769,0
290.88,5321.82,23.199,0.804,0.586,1.39,"NGC4754","S0",11.1,22.4966,0
689.49,5325.05,20.356,0.658,0.445,1.103,"NGC4754","S0",11.1,20.7987,0
7298.92,5327.88,23.115,0.873,0.532,1.405,"NGC4754","S0",11.1,8.76635,0
4199.85,5363.31,22.194,0.854,0.591,1.445,"NGC4754","S0",11.1,6.45712,0
2756.92,5365.55,23.091,0.832,0.45,1.282,"NGC4754","S0",11.1,12.1337,0
2753.27,5382.44,21.848,0.665,0.448,1.113,"NGC4754","S0",11.1,12.1706,0
3838.82,5400.43,22.69,0.548,0.379,0.927,"NGC4754","S0",11.1,7.87251,0
6385.81,5423.05,22.83,1.067,0.494,1.561,"NGC4754","S0",11.1,5.65363,0
1452.28,5428.81,23.239,0.757,0.488,1.245,"NGC4754","S0",11.1,17.6503,0
2704.87,5431.01,21.182,0.711,0.441,1.152,"NGC4754","S0",11.1,12.434,0
4887.83,5480.51,22.115,0.584,0.352,0.936,"NGC4754","S0",11.1,4.76625,0
5702.18,5493.96,23.123,1.036,0.508,1.544,"NGC4754","S0",11.1,4.35084,0
2462.02,5499.35,22.969,0.562,0.338,0.9,"NGC4754","S0",11.1,13.5223,0
5375.42,5514.53,20.417,0.726,0.396,1.122,"NGC4754","S0",11.1,4.29261,0
7345.36,5518.68,20.997,0.749,0.444,1.193,"NGC4754","S0",11.1,9.30638,0
2648.32,5519.02,20.674,0.733,0.472,1.205,"NGC4754","S0",11.1,12.7881,0
3172.37,5535.7,21.293,0.99,0.599,1.589,"NGC4754","S0",11.1,10.7124,0
3959.92,5541.91,22.502,0.798,0.463,1.261,"NGC4754","S0",11.1,7.74781,0
7839.96,5556.98,22.654,0.577,0.425,1.002,"NGC4754","S0",11.1,11.3099,0
2427.93,5555.56,23.13,0.729,0.571,1.3,"NGC4754","S0",11.1,13.7387,0
3622.76,5560.43,22.793,1.047,0.5,1.547,"NGC4754","S0",11.1,9.024,0
6248.78,5575.79,21.61,0.858,0.552,1.41,"NGC4754","S0",11.1,5.75004,0
7784.14,5583.36,21.41,0.559,0.364,0.923,"NGC4754","S0",11.1,11.1358,0
4973.81,5584.94,23.032,0.712,0.392,1.104,"NGC4754","S0",11.1,5.00438,0
4903.86,5600.29,22.676,0.796,0.477,1.273,"NGC4754","S0",11.1,5.1918,0
5036.82,5601.44,21.63,0.805,0.455,1.26,"NGC4754","S0",11.1,4.9693,0
3350.03,5620.6,20.884,0.73,0.441,1.171,"NGC4754","S0",11.1,10.1818,0
3742.34,5642.51,22.507,0.994,0.666,1.66,"NGC4754","S0",11.1,8.7697,0
6537.66,5645.74,22.15,0.631,0.383,1.014,"NGC4754","S0",11.1,6.80148,0
6229.91,5648.89,22.176,0.819,0.436,1.255,"NGC4754","S0",11.1,5.95747,0
6133.16,5660.56,23.116,0.831,0.383,1.214,"NGC4754","S0",11.1,5.76986,0
1678.42,5662.72,23.181,0.771,0.536,1.307,"NGC4754","S0",11.1,16.9617,0
1121.8,5663.1,23.255,0.775,0.594,1.369,"NGC4754","S0",11.1,19.276,0
7059.04,5680.21,21.241,0.65,0.422,1.072,"NGC4754","S0",11.1,8.61866,0
1485.53,5694.03,20.5,0.818,0.526,1.344,"NGC4754","S0",11.1,17.7985,0
570.01,5700.2,23.082,1.03,0.652,1.682,"NGC4754","S0",11.1,21.6261,0
3844.29,5708.26,22.212,0.81,0.447,1.257,"NGC4754","S0",11.1,8.57244,0
2141.59,5710.95,22.817,0.866,0.557,1.423,"NGC4754","S0",11.1,15.1271,0
5015.44,5714.76,22.285,0.805,0.483,1.288,"NGC4754","S0",11.1,5.4625,0
811.74,5725.72,22.866,0.942,0.584,1.526,"NGC4754","S0",11.1,20.6397,0
1097.42,5726.27,21.231,0.617,0.431,1.048,"NGC4754","S0",11.1,19.4484,0
683.08,5750.06,21.384,0.831,0.482,1.313,"NGC4754","S0",11.1,21.2039,0
7113.1,5758.6,23.089,0.833,0.546,1.379,"NGC4754","S0",11.1,9.00841,0
3843.44,5786.26,22.612,0.537,0.353,0.89,"NGC4754","S0",11.1,8.78081,0
6428.57,5816.24,22.778,0.775,0.53,1.305,"NGC4754","S0",11.1,7.05287,0
4119.9,5816.54,23.248,0.783,0.487,1.27,"NGC4754","S0",11.1,7.97212,0
6927.62,5877.2,21.073,0.762,0.471,1.233,"NGC4754","S0",11.1,8.71542,0
7927.55,5913.4,23.012,0.583,0.277,0.86,"NGC4754","S0",11.1,12.3392,0
6268.42,5933.51,20.497,0.924,0.591,1.515,"NGC4754","S0",11.1,7.08809,0
362.57,5952.12,20.564,0.753,0.524,1.277,"NGC4754","S0",11.1,22.7663,0
7030.44,5995.79,20.405,0.601,0.397,0.998,"NGC4754","S0",11.1,9.39193,0
2763.23,6037.07,22.217,0.884,0.507,1.391,"NGC4754","S0",11.1,13.2675,0
3007.54,6061.57,22.485,0.73,0.483,1.213,"NGC4754","S0",11.1,12.417,0
283.74,6065.89,22.059,0.906,0.58,1.486,"NGC4754","S0",11.1,23.2295,0
3291.51,6088.59,22.396,1.015,0.559,1.574,"NGC4754","S0",11.1,11.4688,0
1498.81,6092.85,22.754,0.867,0.495,1.362,"NGC4754","S0",11.1,18.3064,0
4151.88,6096.49,23.212,0.67,0.338,1.008,"NGC4754","S0",11.1,8.77602,0
1398.82,6096.18,23.173,0.842,0.408,1.25,"NGC4754","S0",11.1,18.7134,0
6074.47,6100.03,22.393,0.791,0.455,1.246,"NGC4754","S0",11.1,7.36573,0
5562.03,6107.62,22.091,0.77,0.472,1.242,"NGC4754","S0",11.1,6.88029,0
7131.14,6115.81,21.134,0.582,0.312,0.894,"NGC4754","S0",11.1,10.0666,0
4643.6,6117.63,20.32,0.621,0.377,0.998,"NGC4754","S0",11.1,7.69827,0
252.52,6118.44,23.147,0.622,0.369,0.991,"NGC4754","S0",11.1,23.4241,0
5408.32,6134.21,22.528,0.913,0.431,1.344,"NGC4754","S0",11.1,6.97391,0
5609.4,6174.18,20.186,0.73,0.476,1.206,"NGC4754","S0",11.1,7.18704,0
3531.18,6219.02,22.991,0.661,0.3,0.961,"NGC4754","S0",11.1,11.0179,0
7935.46,6241.44,22.348,0.597,0.443,1.04,"NGC4754","S0",11.1,13.1247,0
7092.12,6247.56,23.06,0.623,0.536,1.159,"NGC4754","S0",11.1,10.3503,0
5445.56,6250,21.758,0.927,0.497,1.424,"NGC4754","S0",11.1,7.47562,0
3972,6279.27,21.924,0.589,0.378,0.967,"NGC4754","S0",11.1,9.88017,0
6318.71,6319.98,21.088,0.682,0.456,1.138,"NGC4754","S0",11.1,8.67048,0
798,6321.87,23.122,0.97,0.557,1.527,"NGC4754","S0",11.1,21.4842,0
1041.53,6342.48,21.584,0.934,0.5,1.434,"NGC4754","S0",11.1,20.5409,0
1169.68,6349.17,22.738,0.888,0.525,1.413,"NGC4754","S0",11.1,20.042,0
2360.08,6358.25,22.902,1.042,0.548,1.59,"NGC4754","S0",11.1,15.4697,0
2317.73,6368.41,21.697,0.562,0.335,0.897,"NGC4754","S0",11.1,15.6493,0
1295.13,6376.24,21.681,0.828,0.46,1.288,"NGC4754","S0",11.1,19.5925,0
2110.9,6394.49,22.842,1.004,0.488,1.492,"NGC4754","S0",11.1,16.479,0
2543.56,6410.48,22.102,0.814,0.482,1.296,"NGC4754","S0",11.1,14.9173,0
3659.81,6413.43,23.032,0.73,0.542,1.272,"NGC4754","S0",11.1,11.2078,0
3998.32,6422.03,22.388,0.899,0.524,1.423,"NGC4754","S0",11.1,10.294,0
6894.46,6433.82,22.562,1.023,0.559,1.582,"NGC4754","S0",11.1,10.41,0
3472.37,6464.62,22.75,0.624,0.371,0.995,"NGC4754","S0",11.1,11.9308,0
6301.81,6465.83,21.264,0.679,0.43,1.109,"NGC4754","S0",11.1,9.21335,0
2898.53,6472.3,22.371,0.649,0.404,1.053,"NGC4754","S0",11.1,13.8213,0
7370.9,6525.9,22.255,0.725,0.427,1.152,"NGC4754","S0",11.1,12.0588,0
2815.05,6528.01,22.722,0.544,0.318,0.862,"NGC4754","S0",11.1,14.2538,0
3175.61,6531.38,22.345,0.558,0.322,0.88,"NGC4754","S0",11.1,13.0625,0
4696.37,6558.3,20.438,0.844,0.508,1.352,"NGC4754","S0",11.1,9.36775,0
4506.9,6622.4,20.38,0.586,0.349,0.935,"NGC4754","S0",11.1,9.92951,0
6256.98,6666.91,22.987,0.583,0.375,0.958,"NGC4754","S0",11.1,9.94622,0
4772.45,6725.24,22.601,0.958,0.533,1.491,"NGC4754","S0",11.1,9.95231,0
6348.53,6745.27,23.026,0.601,0.358,0.959,"NGC4754","S0",11.1,10.4089,0
5923.41,6755.29,22.816,0.974,0.668,1.642,"NGC4754","S0",11.1,9.89905,0
1453.2,6770.57,22.852,0.852,0.408,1.26,"NGC4754","S0",11.1,19.7502,0
1616.58,6774.18,22.632,0.809,0.407,1.216,"NGC4754","S0",11.1,19.1471,0
1663.07,6784.39,21.884,0.732,0.424,1.156,"NGC4754","S0",11.1,18.9971,0
3833.53,6788.62,22.622,0.523,0.391,0.914,"NGC4754","S0",11.1,11.9955,0
5313.06,6844.87,22.312,0.955,0.597,1.552,"NGC4754","S0",11.1,10.0689,0
3517.45,6846.64,22.108,0.708,0.367,1.075,"NGC4754","S0",11.1,13.0227,0
3335.15,6858.57,21.988,0.729,0.514,1.243,"NGC4754","S0",11.1,13.5746,0
2034.24,6903.36,23.033,0.525,0.363,0.888,"NGC4754","S0",11.1,17.9324,0
450.48,6907.82,20.505,0.976,0.648,1.624,"NGC4754","S0",11.1,23.866,0
2362.44,6966.44,20.393,0.736,0.466,1.202,"NGC4754","S0",11.1,16.9606,0
3831.93,6990.95,20.963,0.747,0.481,1.228,"NGC4754","S0",11.1,12.7254,0
3693.49,7009.52,22.691,0.802,0.499,1.301,"NGC4754","S0",11.1,13.1254,0
7725.58,7044.68,21.616,0.84,0.537,1.377,"NGC4754","S0",11.1,14.755,0
6008.5,7063.2,22.994,0.932,0.478,1.41,"NGC4754","S0",11.1,11.284,0
2307.56,7076.5,22.328,0.61,0.402,1.012,"NGC4754","S0",11.1,17.4439,0
4215.3,7121.81,22.707,0.842,0.431,1.273,"NGC4754","S0",11.1,12.4196,0
4562.99,7126.18,22.821,0.617,0.34,0.957,"NGC4754","S0",11.1,11.8815,0
3769.91,7132.81,22.468,0.684,0.46,1.144,"NGC4754","S0",11.1,13.3869,0
179.92,7138.1,22.043,0.656,0.454,1.11,"NGC4754","S0",11.1,25.3519,0
6362.72,7162.35,20.901,0.589,0.423,1.012,"NGC4754","S0",11.1,12.124,0
6771.17,7175.68,21.594,0.538,0.408,0.946,"NGC4754","S0",11.1,12.8712,0
7295.37,7191.34,23.245,0.991,0.594,1.585,"NGC4754","S0",11.1,14.0937,0
4585.12,7197.53,20.424,0.915,0.597,1.512,"NGC4754","S0",11.1,12.1462,0
3393.13,7205.22,20.463,0.639,0.406,1.045,"NGC4754","S0",11.1,14.5734,0
6133.55,7224.02,22.99,0.904,0.631,1.535,"NGC4754","S0",11.1,12.0905,0
5040.38,7226.64,21.238,0.597,0.421,1.018,"NGC4754","S0",11.1,11.832,0
5560.11,7232.35,22.908,0.84,0.563,1.403,"NGC4754","S0",11.1,11.7507,0
2133.44,7252.85,22.435,0.705,0.453,1.158,"NGC4754","S0",11.1,18.5088,0
7073.36,7352.45,23.073,0.76,0.49,1.25,"NGC4754","S0",11.1,14.1693,0
524.05,7359.64,22.398,0.633,0.422,1.055,"NGC4754","S0",11.1,24.4955,0
3253.43,7359.91,22.341,0.761,0.593,1.354,"NGC4754","S0",11.1,15.4714,0
2799.42,7424.28,22.279,0.896,0.5,1.396,"NGC4754","S0",11.1,16.941,0
4978.52,7461.16,22.546,0.757,0.427,1.184,"NGC4754","S0",11.1,12.877,0
2003.32,7478.42,21.868,0.573,0.341,0.914,"NGC4754","S0",11.1,19.5677,0
6280.45,7479.91,23.257,0.781,0.517,1.298,"NGC4754","S0",11.1,13.33,0
3213.3,7512.5,23.173,1.018,0.544,1.562,"NGC4754","S0",11.1,16.1032,0
5396.02,7516.91,21.73,0.625,0.467,1.092,"NGC4754","S0",11.1,12.9723,0
2624.89,7519.03,23.061,0.887,0.477,1.364,"NGC4754","S0",11.1,17.7527,0
4631.12,7521.96,22.725,0.595,0.34,0.935,"NGC4754","S0",11.1,13.4417,0
6368.79,7521.9,20.472,0.609,0.525,1.134,"NGC4754","S0",11.1,13.6144,0
5212.9,7530.97,22.649,0.654,0.399,1.053,"NGC4754","S0",11.1,13.0656,0
7096.9,7531.74,22.659,1.018,0.664,1.682,"NGC4754","S0",11.1,14.8976,0
6669.03,7533.7,21.84,0.788,0.525,1.313,"NGC4754","S0",11.1,14.1038,0
2557.19,7542.72,22.037,0.886,0.538,1.424,"NGC4754","S0",11.1,18.0277,0
7462.82,7545.62,23.008,0.5,0.421,0.921,"NGC4754","S0",11.1,15.774,0
7850.04,7548.03,23.01,0.698,0.343,1.041,"NGC4754","S0",11.1,16.7724,0
6616.72,7551.36,21.804,0.633,0.404,1.037,"NGC4754","S0",11.1,14.0908,0
2935.07,7574.81,21.405,0.65,0.381,1.031,"NGC4754","S0",11.1,17.0534,0
4080.04,7582.44,22.473,0.792,0.484,1.276,"NGC4754","S0",11.1,14.4781,0
576.07,7632.64,22.615,0.866,0.584,1.45,"NGC4754","S0",11.1,24.9174,0
1852.21,7633.01,22.298,0.748,0.435,1.183,"NGC4754","S0",11.1,20.4984,0
446.64,7635.51,21.359,0.667,0.442,1.109,"NGC4754","S0",11.1,25.3962,0
7779.31,7644.16,22.499,0.806,0.569,1.375,"NGC4754","S0",11.1,16.9159,0
6143.63,7693.2,21.168,0.779,0.552,1.331,"NGC4754","S0",11.1,14.0808,0
2312.08,7705.49,22.114,0.755,0.445,1.2,"NGC4754","S0",11.1,19.2689,0
1622.41,7718.95,20.701,0.681,0.456,1.137,"NGC4754","S0",11.1,21.4938,0
5323.47,7758.13,22.57,0.841,0.59,1.431,"NGC4754","S0",11.1,14.0251,0
6633.19,7761.19,22.828,0.508,0.436,0.944,"NGC4754","S0",11.1,14.9679,0
5953.95,7882.94,20.281,0.692,0.476,1.168,"NGC4754","S0",11.1,14.7367,0
1114.4,7882.5,21.496,0.942,0.585,1.527,"NGC4754","S0",11.1,23.6435,0
2413.55,7891.48,20.781,0.698,0.425,1.123,"NGC4754","S0",11.1,19.5578,0
6307.97,7893.63,20.781,0.841,0.584,1.425,"NGC4754","S0",11.1,15.0943,0
6802.08,7896.15,22.543,0.86,0.588,1.448,"NGC4754","S0",11.1,15.779,0
1881.26,2530.21,23.241,0.644,0.402,1.046,"NGC4649","E",11.884,5.04675,0
2223.7,2540.48,20.683,0.864,0.531,1.395,"NGC4649","E",11.884,6.36488,1
2543.75,2543.42,21.25,0.775,0.479,1.254,"NGC4649","E",11.884,7.66465,1
1067.2,2546.82,21.602,0.719,0.492,1.211,"NGC4649","E",11.884,2.59075,1
2842.16,2550.89,22.937,0.989,0.495,1.484,"NGC4649","E",11.884,8.89699,0
554.68,2562.26,21.491,0.776,0.489,1.265,"NGC4649","E",11.884,2.77973,1
2003.13,2573.48,23.26,0.727,0.396,1.123,"NGC4649","E",11.884,5.42891,0
2239.21,2575.27,22.932,0.698,0.328,1.026,"NGC4649","E",11.884,6.37008,0
2775.88,2588.16,22.861,0.736,0.513,1.249,"NGC4649","E",11.884,8.57492,0
2188.6,2589.93,23.012,0.947,0.471,1.418,"NGC4649","E",11.884,6.14141,0
1027.89,2592.04,21.281,0.826,0.534,1.36,"NGC4649","E",11.884,2.35177,1
606.68,2605.41,20.781,0.773,0.495,1.268,"NGC4649","E",11.884,2.50423,1
1250.43,2600.78,22.17,0.711,0.432,1.143,"NGC4649","E",11.884,2.74853,0
2364.23,2602.9,22.367,0.711,0.485,1.196,"NGC4649","E",11.884,6.84023,0
338.44,2607.8,22.237,0.903,0.598,1.501,"NGC4649","E",11.884,3.22146,1
952.9,2612.23,22.275,0.728,0.434,1.162,"NGC4649","E",11.884,2.19662,0
971.49,2612.32,22.87,0.882,0.473,1.355,"NGC4649","E",11.884,2.20945,0
728.67,2614.57,21.577,0.889,0.59,1.479,"NGC4649","E",11.884,2.26124,1
312.26,2615.5,20.851,0.739,0.488,1.227,"NGC4649","E",11.884,3.28382,1
215.95,2621.44,23.184,0.631,0.444,1.075,"NGC4649","E",11.884,3.59533,0
1217.49,2623.29,21.393,0.666,0.474,1.14,"NGC4649","E",11.884,2.58538,1
3400.64,2628.39,22.483,0.669,0.428,1.097,"NGC4649","E",11.884,11.19,0
1143.37,2630.79,22.643,0.955,0.548,1.503,"NGC4649","E",11.884,2.38728,0
867.34,2631.8,22.383,0.797,0.58,1.377,"NGC4649","E",11.884,2.08874,0
674.36,2639.2,22.459,1.017,0.509,1.526,"NGC4649","E",11.884,2.24235,0
1805.29,2640.24,21.16,0.973,0.6,1.573,"NGC4649","E",11.884,4.52659,1
2107.7,2640.62,22.712,0.759,0.376,1.135,"NGC4649","E",11.884,5.73253,0
1261.34,2649.72,21.908,0.664,0.415,1.079,"NGC4649","E",11.884,2.60909,1
692.49,2650.16,22.177,0.818,0.594,1.412,"NGC4649","E",11.884,2.16763,1
3248.74,2649.39,21.885,0.925,0.47,1.395,"NGC4649","E",11.884,10.5224,1
437.28,2650.74,23.31,0.807,0.612,1.419,"NGC4649","E",11.884,2.78269,0
854.05,2655.81,21.629,0.659,0.454,1.113,"NGC4649","E",11.884,1.98652,1
3184.59,2668.95,22.01,0.78,0.455,1.235,"NGC4649","E",11.884,10.2317,1
1739.37,2673.91,22.693,1.141,0.495,1.636,"NGC4649","E",11.884,4.20391,0
3794.43,2674.37,22.514,0.653,0.336,0.989,"NGC4649","E",11.884,12.8492,0
2820.48,2676.05,23.263,0.867,0.385,1.252,"NGC4649","E",11.884,8.67091,0
1031.38,2679.57,20.801,0.707,0.469,1.176,"NGC4649","E",11.884,1.99262,1
1720.22,2679.75,21.112,0.696,0.458,1.154,"NGC4649","E",11.884,4.11797,1
1529.49,2681.64,22.976,0.636,0.457,1.093,"NGC4649","E",11.884,3.39473,0
2757.82,2684.54,23.305,0.905,0.511,1.416,"NGC4649","E",11.884,8.39628,0
356.5,2685.86,22.387,0.762,0.629,1.391,"NGC4649","E",11.884,2.93859,0
3235.33,2686.91,22.141,0.606,0.388,0.994,"NGC4649","E",11.884,10.4349,0
1206.27,2687.98,23.499,0.551,0.473,1.024,"NGC4649","E",11.884,2.32886,0
2165.96,2688.1,23.259,0.904,0.537,1.441,"NGC4649","E",11.884,5.90264,0
1664.66,2689.75,22.147,1.005,0.607,1.612,"NGC4649","E",11.884,3.88321,1
1098.84,2690.67,20.634,0.906,0.569,1.475,"NGC4649","E",11.884,2.06551,1
2963.68,2695.89,22.255,0.921,0.575,1.496,"NGC4649","E",11.884,9.2639,1
3514.31,2695.91,22.731,0.924,0.486,1.41,"NGC4649","E",11.884,11.6278,0
3769.43,2697.86,22.331,0.69,0.357,1.047,"NGC4649","E",11.884,12.7265,0
3879.9,2699.63,22.521,0.942,0.438,1.38,"NGC4649","E",11.884,13.2025,0
479.48,2701.03,22.028,0.711,0.495,1.206,"NGC4649","E",11.884,2.49716,1
1108.97,2704.78,22.296,0.941,0.588,1.529,"NGC4649","E",11.884,2.03252,1
242.87,2706.36,22.192,0.805,0.613,1.418,"NGC4649","E",11.884,3.28904,1
2789.61,2705.51,22.504,0.759,0.491,1.25,"NGC4649","E",11.884,8.51208,0
1616.49,2707.66,22.22,0.818,0.473,1.291,"NGC4649","E",11.884,3.66137,0
913.6,2708.01,22.482,0.823,0.526,1.349,"NGC4649","E",11.884,1.76196,0
1141.99,2712.77,21.218,0.85,0.5,1.35,"NGC4649","E",11.884,2.07787,1
1483.7,2716.48,21.471,0.746,0.471,1.217,"NGC4649","E",11.884,3.14451,1
1555.66,2723.39,22.072,0.865,0.553,1.418,"NGC4649","E",11.884,3.39647,1
350.34,2724.17,22.449,1.09,0.526,1.616,"NGC4649","E",11.884,2.85788,0
1439.5,2724.36,20.896,0.974,0.589,1.563,"NGC4649","E",11.884,2.96536,1
751.41,2727.84,22.88,0.812,0.605,1.417,"NGC4649","E",11.884,1.76058,0
1172.97,2730.26,20.895,0.707,0.479,1.186,"NGC4649","E",11.884,2.09426,1
529.82,2731.8,21.779,0.643,0.504,1.147,"NGC4649","E",11.884,2.24869,1
825.49,2747.62,22.165,0.803,0.532,1.335,"NGC4649","E",11.884,1.60064,1
1435.7,2740.64,21.182,0.794,0.534,1.328,"NGC4649","E",11.884,2.91184,1
238.47,2741.75,20.548,0.738,0.493,1.231,"NGC4649","E",11.884,3.22555,1
519.72,2745.65,22.09,0.899,0.526,1.425,"NGC4649","E",11.884,2.23539,1
852.07,2745.5,21.681,0.671,0.507,1.178,"NGC4649","E",11.884,1.59688,1
1082.93,2756.03,23.235,1.22,0.503,1.723,"NGC4649","E",11.884,1.7822,0
1506.45,2750,23.208,1.042,0.623,1.665,"NGC4649","E",11.884,3.15267,0
1880.76,2751.62,23.597,0.939,0.572,1.511,"NGC4649","E",11.884,4.63665,0
1718.76,2751.02,22.99,0.811,0.447,1.258,"NGC4649","E",11.884,3.98002,0
2785.41,2760.85,22.942,0.921,0.421,1.342,"NGC4649","E",11.884,8.44735,0
1012.36,2764.62,22.749,0.789,0.449,1.238,"NGC4649","E",11.884,1.61597,0
1416.09,2764.4,23.347,0.809,0.458,1.267,"NGC4649","E",11.884,2.78356,0
906.58,2766.38,23.203,0.651,0.533,1.184,"NGC4649","E",11.884,1.50584,0
1878.21,2767.89,22.638,0.906,0.517,1.423,"NGC4649","E",11.884,4.60269,0
2416.5,2771.36,21.852,1.011,0.622,1.633,"NGC4649","E",11.884,6.86152,1
201.15,2778.58,23.648,0.938,0.459,1.397,"NGC4649","E",11.884,3.29383,0
1415.15,2779.41,22.384,0.682,0.506,1.188,"NGC4649","E",11.884,2.74514,0
1985.22,2780.89,22.993,0.891,0.55,1.441,"NGC4649","E",11.884,5.02974,0
2962.99,2788.41,21.241,0.777,0.439,1.216,"NGC4649","E",11.884,9.19081,1
1122.53,2793.32,23.389,0.899,0.418,1.317,"NGC4649","E",11.884,1.74231,0
2026.37,2793.89,22.442,1.038,0.534,1.572,"NGC4649","E",11.884,5.18655,0
999.25,2799.34,23.058,1.131,0.498,1.629,"NGC4649","E",11.884,1.45418,0
668.42,2788.66,21.092,0.796,0.501,1.297,"NGC4649","E",11.884,1.67937,1
2497.55,2803.77,22.737,0.952,0.547,1.499,"NGC4649","E",11.884,7.17934,0
907.34,2807.95,22.328,0.986,0.569,1.555,"NGC4649","E",11.884,1.32553,0
1797.03,2810.45,23.231,1.116,0.518,1.634,"NGC4649","E",11.884,4.20816,0
333.83,2811.32,23.358,0.74,0.417,1.157,"NGC4649","E",11.884,2.71442,0
380.8,2814.22,22.748,0.685,0.485,1.17,"NGC4649","E",11.884,2.5303,0
465.45,2833.71,21.644,0.721,0.511,1.232,"NGC4649","E",11.884,2.17268,1
