bx,by,V,BV,VR,BR,galaxy_name,host_galaxy_group_type,host_galaxy_mass,galcen_radius
"4,881.68","2,269.41",21.201,0.626,0.424,1.05,NGC 4594,S0,11.8,9.38414
"2,540.35","2,281.8",20.838,0.637,0.409,1.046,NGC 4594,S0,11.8,12.1147
679.76,"2,289.62",20.861,0.617,0.47,1.087,NGC 4594,S0,11.8,18.4619
"4,595.17","2,286.64",22.659,0.613,0.473,1.086,NGC 4594,S0,11.8,9.10598
"2,909.38","2,292.16",21.833,0.585,0.392,0.977,NGC 4594,S0,11.8,11.0834
"5,353.65","2,323.69",21.411,0.918,0.585,1.503,NGC 4594,S0,11.8,9.83865
"5,600.17","2,350.55",21.172,0.598,0.341,0.939,NGC 4594,S0,11.8,10.2397
"2,396.2","2,353.56",20.024,0.627,0.501,1.128,NGC 4594,S0,11.8,12.3157
"4,561.54","2,358.79",19.812,0.732,0.508,1.24,NGC 4594,S0,11.8,8.78169
"7,357.95","2,356.8",20.276,0.971,0.629,1.6,NGC 4594,S0,11.8,15.5833
"6,008.74","2,359.32",21.551,0.672,0.442,1.114,NGC 4594,S0,11.8,11.2243
976.76,"2,369.58",21.802,0.736,0.483,1.219,NGC 4594,S0,11.8,17.1737
"2,306.82","2,372.71",21.787,0.818,0.604,1.422,NGC 4594,S0,11.8,12.5338
766.01,"2,383.29",22.447,1.003,0.637,1.64,NGC 4594,S0,11.8,17.9398
"5,208.49","2,389.19",21.962,0.992,0.673,1.665,NGC 4594,S0,11.8,9.32428
"4,888.54","2,404.09",19.132,0.951,0.611,1.562,NGC 4594,S0,11.8,8.82471
237.21,"2,411.44",21.912,0.94,0.544,1.484,NGC 4594,S0,11.8,19.9297
"4,273.46","2,409.36",21.851,0.554,0.373,0.927,NGC 4594,S0,11.8,8.54524
"6,214.36","2,409.33",20.454,0.742,0.507,1.249,NGC 4594,S0,11.8,11.644
"4,135.6","2,412.64",22.346,0.573,0.399,0.972,NGC 4594,S0,11.8,8.58686
"4,043.64","2,429.12",22.143,0.946,0.554,1.5,NGC 4594,S0,11.8,8.57679
608.46,"2,435.55",18.969,0.707,0.428,1.135,NGC 4594,S0,11.8,18.4387
"5,957.47","2,449.06",21.565,0.877,0.531,1.408,NGC 4594,S0,11.8,10.7814
"4,293.51","2,456.22",22.264,0.605,0.487,1.092,NGC 4594,S0,11.8,8.33828
"3,802.89","2,460.54",22.114,0.608,0.406,1.014,NGC 4594,S0,11.8,8.68951
"4,585.59","2,481.53",20.515,0.926,0.581,1.507,NGC 4594,S0,11.8,8.26292
"1,696.86","2,499.32",21.89,0.671,0.403,1.074,NGC 4594,S0,11.8,14.2402
"4,459.66","2,513.05",22.474,0.701,0.566,1.267,NGC 4594,S0,11.8,8.08816
"3,794.62","2,533.43",22.313,0.565,0.486,1.051,NGC 4594,S0,11.8,8.40008
"3,235.51","2,552.33",20.652,0.795,0.52,1.315,NGC 4594,S0,11.8,9.36338
"1,153.09","2,560.06",21.007,0.802,0.51,1.312,NGC 4594,S0,11.8,16.1036
419.75,"2,571.25",22.146,0.991,0.657,1.648,NGC 4594,S0,11.8,18.9236
"4,441.62","2,570.91",22.363,0.918,0.644,1.562,NGC 4594,S0,11.8,7.83544
"1,345.64","2,581.72",22.004,0.797,0.53,1.327,NGC 4594,S0,11.8,15.3329
"6,297.34","2,579.48",22.536,0.545,0.395,0.94,NGC 4594,S0,11.8,11.3729
"4,683.85","2,586.78",22.006,0.91,0.567,1.477,NGC 4594,S0,11.8,7.86809
"7,393.83","2,592.67",21.95,0.648,0.398,1.046,NGC 4594,S0,11.8,15.1629
"4,169.88","2,610.15",22.045,0.587,0.43,1.017,NGC 4594,S0,11.8,7.72146
"5,494.19","2,628.47",21.872,0.855,0.539,1.394,NGC 4594,S0,11.8,8.97177
"5,731.34","2,630.89",22.056,0.711,0.488,1.199,NGC 4594,S0,11.8,9.55313
"7,058.58","2,635.64",19.668,0.626,0.464,1.09,NGC 4594,S0,11.8,13.8283
374.95,"2,643.19",19.782,0.627,0.426,1.053,NGC 4594,S0,11.8,18.9769
"3,525.23","2,640.02",20.187,0.687,0.474,1.161,NGC 4594,S0,11.8,8.41557
"2,298.91","2,663.27",22.025,0.802,0.53,1.332,NGC 4594,S0,11.8,11.7296
"4,484.76","2,662.24",21.665,0.583,0.413,0.996,NGC 4594,S0,11.8,7.44866
"1,155.04","2,677.72",22.57,0.701,0.458,1.159,NGC 4594,S0,11.8,15.8558
"5,625.51","2,684.09",22.693,0.855,0.494,1.349,NGC 4594,S0,11.8,9.09281
774.81,"2,713.64",22.472,0.574,0.392,0.966,NGC 4594,S0,11.8,17.2692
"3,400.66","2,713.35",21.173,0.977,0.636,1.613,NGC 4594,S0,11.8,8.3969
929.8,"2,735.11",21.963,0.645,0.417,1.062,NGC 4594,S0,11.8,16.6208
"3,591.39","2,733.69",22.041,0.667,0.464,1.131,NGC 4594,S0,11.8,7.92632
"3,080.85","2,738.48",21.321,0.62,0.414,1.034,NGC 4594,S0,11.8,9.09962
"3,895.87","2,742.15",21.232,0.949,0.622,1.571,NGC 4594,S0,11.8,7.40896
"4,149.3","2,757.7",19.043,0.899,0.595,1.494,NGC 4594,S0,11.8,7.1018
"3,165.35","2,772.77",22.155,0.593,0.479,1.072,NGC 4594,S0,11.8,8.75744
941.39,"2,777.76",22.094,0.593,0.372,0.965,NGC 4594,S0,11.8,16.4979
"7,325.98","2,773.59",20.527,0.665,0.39,1.055,NGC 4594,S0,11.8,14.5162
"3,329.3","2,785.41",22.01,0.746,0.574,1.32,NGC 4594,S0,11.8,8.29931
"4,964.64","2,785.35",20.907,0.587,0.425,1.012,NGC 4594,S0,11.8,7.34102
"5,100.65","2,786.02",21.334,0.564,0.434,0.998,NGC 4594,S0,11.8,7.55921
"2,319.28","2,791.4",20.677,0.837,0.616,1.453,NGC 4594,S0,11.8,11.3186
"4,284.78","2,804.31",22.57,0.699,0.529,1.228,NGC 4594,S0,11.8,6.83828
"8,244.7","2,812.54",22.576,0.792,0.487,1.279,NGC 4594,S0,11.8,18.0521
"2,782.03","2,829.15",20.644,0.728,0.526,1.254,NGC 4594,S0,11.8,9.68673
"4,856.77","2,833.47",21.085,0.637,0.451,1.088,NGC 4594,S0,11.8,6.9958
"1,283.7","2,844.57",21.361,0.619,0.496,1.115,NGC 4594,S0,11.8,15.0343
"2,102.23","2,845.63",22.188,0.706,0.496,1.202,NGC 4594,S0,11.8,11.9493
"4,350.19","2,847.36",22.06,0.769,0.542,1.311,NGC 4594,S0,11.8,6.63907
"3,591.06","2,851.64",19.863,0.557,0.393,0.95,NGC 4594,S0,11.8,7.4729
"7,617.82","2,857.6",22.166,0.917,0.538,1.455,NGC 4594,S0,11.8,15.4798
"2,751.29","2,864.62",21.036,0.634,0.457,1.091,NGC 4594,S0,11.8,9.67927
"5,058.6","2,863.91",21.872,0.841,0.581,1.422,NGC 4594,S0,11.8,7.1766
"2,913.54","2,870.08",21.706,0.596,0.52,1.116,NGC 4594,S0,11.8,9.15728
"5,967.96","2,872.4",21.893,0.6,0.43,1.03,NGC 4594,S0,11.8,9.45918
"3,931.62","2,877.45",22.537,1.035,0.537,1.572,NGC 4594,S0,11.8,6.80499
"5,239.67","2,891.43",21.532,0.787,0.543,1.33,NGC 4594,S0,11.8,7.42455
"3,376.78","2,893.54",21.227,0.712,0.463,1.175,NGC 4594,S0,11.8,7.79788
"8,010.63","2,894.43",22.709,0.915,0.53,1.445,NGC 4594,S0,11.8,16.976
"2,442.79","2,912.71",22.289,0.758,0.484,1.242,NGC 4594,S0,11.8,10.5767
"4,872.14","2,914.97",21.144,0.651,0.438,1.089,NGC 4594,S0,11.8,6.67921
"6,465.45","2,914.58",21.931,0.654,0.422,1.076,NGC 4594,S0,11.8,11.015
"4,788.48","2,918.57",21.063,0.679,0.418,1.097,NGC 4594,S0,11.8,6.55971
"7,196.38",2920,21.476,0.62,0.395,1.015,NGC 4594,S0,11.8,13.7192
"4,950.47","2,926.08",19.557,0.942,0.608,1.55,NGC 4594,S0,11.8,6.74824
"6,542.55","2,924.84",22.053,0.681,0.367,1.048,NGC 4594,S0,11.8,11.2651
"8,182.3","2,938.58",21.059,0.62,0.462,1.082,NGC 4594,S0,11.8,17.5981
"3,501.41","2,957.54",21.77,0.687,0.479,1.166,NGC 4594,S0,11.8,7.27072
"4,456.69","2,975.46",21.324,0.729,0.525,1.254,NGC 4594,S0,11.8,6.08945
"2,432.95","2,978.35",21.209,0.785,0.52,1.305,NGC 4594,S0,11.8,10.4446
"5,131.29","2,994.51",22.569,1.018,0.63,1.648,NGC 4594,S0,11.8,6.80563
"4,426.12","2,998.3",21.086,0.598,0.331,0.929,NGC 4594,S0,11.8,5.98597
"3,138.21","3,001.47",22.224,0.599,0.514,1.113,NGC 4594,S0,11.8,8.07649
"4,165.66","3,008.68",21.802,0.903,0.525,1.428,NGC 4594,S0,11.8,6.01952
"4,578.29","3,015.14",22.325,0.825,0.527,1.352,NGC 4594,S0,11.8,5.96657
"1,244.91","3,020.56",21.903,0.638,0.468,1.106,NGC 4594,S0,11.8,14.8717
"6,697.95","3,021.81",20.926,0.56,0.439,0.999,NGC 4594,S0,11.8,11.6103
"4,377.22","3,034.95",22.399,1.006,0.493,1.499,NGC 4594,S0,11.8,5.82593
"2,346.35","3,044.56",21.925,0.552,0.466,1.018,NGC 4594,S0,11.8,10.595
"5,231.81","3,044.53",21.804,0.888,0.573,1.461,NGC 4594,S0,11.8,6.8375
"4,725.45","3,064.04",20.706,0.61,0.436,1.046,NGC 4594,S0,11.8,5.88089
"5,953.52","3,068.97",22.038,0.974,0.572,1.546,NGC 4594,S0,11.8,8.84224
"4,485.14","3,080.31",22.775,0.905,0.606,1.511,NGC 4594,S0,11.8,5.64399
"4,503.79","3,098.81",22.507,0.63,0.542,1.172,NGC 4594,S0,11.8,5.57064
"5,324.27","3,101.44",20.493,0.58,0.377,0.957,NGC 4594,S0,11.8,6.85872
"3,085.46","3,108.23",22.821,0.893,0.651,1.544,NGC 4594,S0,11.8,7.90577
488.25,"3,112.95",21.274,0.827,0.484,1.311,NGC 4594,S0,11.8,17.8093
"4,188.31","3,125.3",20.816,0.751,0.507,1.258,NGC 4594,S0,11.8,5.50642
"3,541.6","3,128.46",19.284,0.599,0.416,1.015,NGC 4594,S0,11.8,6.55865
"1,446.71","3,133.23",19.951,0.88,0.584,1.464,NGC 4594,S0,11.8,13.8773
"4,674.1","3,137.28",22.018,0.838,0.577,1.415,NGC 4594,S0,11.8,5.52042
"6,397.41","3,136.45",21.445,0.831,0.446,1.277,NGC 4594,S0,11.8,10.235
"2,199.19","3,140.47",22.022,0.882,0.553,1.435,NGC 4594,S0,11.8,10.9278
995.98,"3,146.03",20.532,0.717,0.522,1.239,NGC 4594,S0,11.8,15.6791
"3,339.75","3,157.57",22.263,0.69,0.383,1.073,NGC 4594,S0,11.8,6.99343
"4,355.35","3,187.4",22.062,0.86,0.584,1.444,NGC 4594,S0,11.8,5.1689
693.02,"3,201.35",22.59,0.773,0.422,1.195,NGC 4594,S0,11.8,16.8483
"2,445.7","3,201.83",21.63,0.543,0.323,0.866,NGC 4594,S0,11.8,9.87123
"4,472.69","3,201.36",19.649,0.82,0.531,1.351,NGC 4594,S0,11.8,5.11787
"4,982.27","3,202.06",21.362,1.003,0.658,1.661,NGC 4594,S0,11.8,5.70894
"5,784.77","3,206.56",21.947,0.694,0.368,1.062,NGC 4594,S0,11.8,7.89636
"3,928.18","3,223.61",22.56,0.683,0.4,1.083,NGC 4594,S0,11.8,5.40014
"4,043.86","3,227.17",22.279,0.634,0.425,1.059,NGC 4594,S0,11.8,5.21879
"3,174.56","3,240.61",22.473,0.693,0.562,1.255,NGC 4594,S0,11.8,7.23314
"5,517.88","3,242.14",21.698,0.798,0.494,1.292,NGC 4594,S0,11.8,6.93886
"4,109.6","3,246.06",22.564,0.633,0.436,1.069,NGC 4594,S0,11.8,5.06411
"4,234.6","3,248.07",22.113,0.942,0.496,1.438,NGC 4594,S0,11.8,4.95185
"1,285.86","3,252.67",20.247,0.739,0.497,1.236,NGC 4594,S0,11.8,14.3415
"4,454.48",3259,22.753,0.735,0.583,1.318,NGC 4594,S0,11.8,4.86415
"1,452.67","3,264.32",22.24,0.639,0.442,1.081,NGC 4594,S0,11.8,13.6454
"1,563.43","3,276.4",20.974,0.596,0.475,1.071,NGC 4594,S0,11.8,13.1781
"2,166.6","3,282.39",20.871,0.951,0.563,1.514,NGC 4594,S0,11.8,10.7694
"3,681.53","3,286.74",20.89,0.773,0.522,1.295,NGC 4594,S0,11.8,5.65432
"4,328.54","3,287.99",22.485,0.739,0.506,1.245,NGC 4594,S0,11.8,4.73969
"4,416.32","3,293.49",22.646,0.876,0.501,1.377,NGC 4594,S0,11.8,4.70874
"8,317.48","3,296.03",19.452,0.63,0.427,1.057,NGC 4594,S0,11.8,17.668
"2,939.5","3,303.39",21.243,0.593,0.459,1.052,NGC 4594,S0,11.8,7.84589
"5,150.4","3,302.71",21.81,0.84,0.49,1.33,NGC 4594,S0,11.8,5.70896
"6,567.58","3,308.9",21.675,0.997,0.664,1.661,NGC 4594,S0,11.8,10.5169
"6,734.89","3,309.72",22.123,0.886,0.601,1.487,NGC 4594,S0,11.8,11.1716
"4,650.73","3,312.42",22.362,0.906,0.58,1.486,NGC 4594,S0,11.8,4.75901
"5,912.01","3,317.44",22.732,0.874,0.574,1.448,NGC 4594,S0,11.8,8.04069
"4,660.68","3,322.16",21.614,0.583,0.457,1.04,NGC 4594,S0,11.8,4.72845
"5,159.76","3,322.99",20.229,0.753,0.49,1.243,NGC 4594,S0,11.8,5.661
"3,141.33","3,328.34",21.956,0.727,0.533,1.26,NGC 4594,S0,11.8,7.09117
"2,057.38","3,330.59",19.758,0.776,0.488,1.264,NGC 4594,S0,11.8,11.1107
"3,333.96","3,339.92",21.616,0.639,0.426,1.065,NGC 4594,S0,11.8,6.43799
"1,469.16","3,345.5",21.568,0.684,0.506,1.19,NGC 4594,S0,11.8,13.4592
"4,370.98","3,344.54",21.491,0.599,0.425,1.024,NGC 4594,S0,11.8,4.48795
"1,831.64","3,349.08",21.599,0.559,0.437,0.996,NGC 4594,S0,11.8,11.9817
700.59,"3,351.36",20.17,0.732,0.425,1.157,NGC 4594,S0,11.8,16.6348
"3,905.66","3,350.56",22.407,0.632,0.49,1.122,NGC 4594,S0,11.8,4.93746
"5,336.55","3,349.6",20.681,0.786,0.497,1.283,NGC 4594,S0,11.8,6.05768
"4,965.4","3,354.49",21.066,0.762,0.5,1.262,NGC 4594,S0,11.8,5.09045
"8,113.79","3,358.57",20.922,0.573,0.387,0.96,NGC 4594,S0,11.8,16.7425
"4,832.19","3,372.43",19.363,0.755,0.444,1.199,NGC 4594,S0,11.8,4.76351
"1,187.15","3,376.47",21.67,0.691,0.475,1.166,NGC 4594,S0,11.8,14.5792
"6,477.7","3,376.54",22.362,0.781,0.549,1.33,NGC 4594,S0,11.8,10.0368
"4,632.21","3,384.42",22.547,0.575,0.42,0.995,NGC 4594,S0,11.8,4.43712
"4,931.11","3,385.62",21.32,0.931,0.629,1.56,NGC 4594,S0,11.8,4.90043
"3,444.2","3,388.37",21.184,0.844,0.561,1.405,NGC 4594,S0,11.8,5.95333
"4,529.69","3,388.56",20.284,0.615,0.364,0.979,NGC 4594,S0,11.8,4.33702
"1,806.52","3,393.65",22.338,0.602,0.443,1.045,NGC 4594,S0,11.8,12.0139
"4,598.47","3,393.46",21.436,0.803,0.516,1.319,NGC 4594,S0,11.8,4.36691
"7,094.85","3,392.05",21.506,1.043,0.604,1.647,NGC 4594,S0,11.8,12.4812
"4,803.47","3,407.86",21.486,0.761,0.502,1.263,NGC 4594,S0,11.8,4.57324
"5,566.67","3,409.44",20.547,0.994,0.614,1.608,NGC 4594,S0,11.8,6.60397
"4,785.29","3,430.55",22.053,0.684,0.44,1.124,NGC 4594,S0,11.8,4.4521
"1,960.37","3,434.76",21.716,0.781,0.556,1.337,NGC 4594,S0,11.8,11.3278
"4,448.65","3,434.39",21.723,0.809,0.484,1.293,NGC 4594,S0,11.8,4.10531
"4,638.73","3,435.41",20.991,0.665,0.462,1.127,NGC 4594,S0,11.8,4.22979
"1,632.65","3,446.23",21.616,0.869,0.539,1.408,NGC 4594,S0,11.8,12.6485
"4,148.06","3,446.17",20.188,0.673,0.46,1.133,NGC 4594,S0,11.8,4.18562
"5,225.43","3,447.52",20.046,0.778,0.485,1.263,NGC 4594,S0,11.8,5.41862
"1,468.72","3,452.63",21.631,0.546,0.41,0.956,NGC 4594,S0,11.8,13.3163
"4,430.66","3,455.28",20.625,0.874,0.62,1.494,NGC 4594,S0,11.8,4.01124
"4,682.79","3,459.46",21.641,0.634,0.47,1.104,NGC 4594,S0,11.8,4.18237
"5,038.09","3,459.72",19.329,0.753,0.487,1.24,NGC 4594,S0,11.8,4.87115
"6,693.23","3,460.86",22.442,0.631,0.409,1.04,NGC 4594,S0,11.8,10.7451
"4,255.9","3,467.01",22.006,0.722,0.465,1.187,NGC 4594,S0,11.8,4.00241
"3,890.52","3,469.92",21.774,0.876,0.577,1.453,NGC 4594,S0,11.8,4.50939
"3,397.71","3,474.09",19.011,0.85,0.585,1.435,NGC 4594,S0,11.8,5.84073
"5,159.54","3,475.34",21.367,0.729,0.469,1.198,NGC 4594,S0,11.8,5.13973
"4,785.99","3,478.16",21.597,0.883,0.564,1.447,NGC 4594,S0,11.8,4.26332
"2,149.43","3,487.83",21.743,0.688,0.438,1.126,NGC 4594,S0,11.8,10.4812
"3,706.85","3,487.43",21.213,1.024,0.625,1.649,NGC 4594,S0,11.8,4.88509
"4,530.65","3,491.94",22.189,0.734,0.478,1.212,NGC 4594,S0,11.8,3.89492
"5,432.58","3,496.63",21.689,0.677,0.405,1.082,NGC 4594,S0,11.8,5.91421
"3,802.11","3,498.74",22.054,0.803,0.486,1.289,NGC 4594,S0,11.8,4.60372
"4,203.59","3,499.68",21.468,0.665,0.477,1.142,NGC 4594,S0,11.8,3.9046
"3,129.01","3,500.9",19.483,0.718,0.505,1.223,NGC 4594,S0,11.8,6.68344
"8,425.31","3,503.39",22.125,0.949,0.543,1.492,NGC 4594,S0,11.8,17.9035
"4,728.44","3,506.8",21.78,0.593,0.486,1.079,NGC 4594,S0,11.8,4.05383
"1,229.64","3,521.51",19.711,0.775,0.5,1.275,NGC 4594,S0,11.8,14.2297
"4,665.6","3,519.29",21.26,0.881,0.504,1.385,NGC 4594,S0,11.8,3.91279
"4,627.3","3,523.98",21.477,0.79,0.567,1.357,NGC 4594,S0,11.8,3.8464
"4,676.34","3,528.39",20.501,0.821,0.539,1.36,NGC 4594,S0,11.8,3.88964
"3,641.02","3,530.16",21.872,0.681,0.454,1.135,NGC 4594,S0,11.8,4.92551
"2,762.75","3,539.28",21.416,0.939,0.646,1.585,NGC 4594,S0,11.8,7.96403
"3,620.31","3,540.32",21.406,0.556,0.458,1.014,NGC 4594,S0,11.8,4.9534
"7,596.87","3,541.82",19.151,0.837,0.515,1.352,NGC 4594,S0,11.8,14.3664
"4,946.01","3,544.9",21.949,0.556,0.455,1.011,NGC 4594,S0,11.8,4.34063
"4,307.63","3,547.41",19.908,0.751,0.5,1.251,NGC 4594,S0,11.8,3.62924
"4,962.96","3,549.5",21.989,0.648,0.44,1.088,NGC 4594,S0,11.8,4.36516
"4,891.71","3,558.95",19.785,0.713,0.458,1.171,NGC 4594,S0,11.8,4.16299
"4,034.63","3,565.34",20.79,0.713,0.463,1.176,NGC 4594,S0,11.8,3.86195
"2,922.56","3,567.51",22.15,0.614,0.457,1.071,NGC 4594,S0,11.8,7.29504
367.54,"3,570.62",20.714,0.755,0.454,1.209,NGC 4594,S0,11.8,17.8258
"5,007.09","3,568.5",22.014,0.818,0.576,1.394,NGC 4594,S0,11.8,4.41014
"7,113.3","3,578.82",21.169,0.604,0.404,1.008,NGC 4594,S0,11.8,12.3004
"3,936.95","3,582.48",21.968,0.605,0.421,1.026,NGC 4594,S0,11.8,3.98771
"6,669.77","3,590.22",21.309,0.551,0.344,0.895,NGC 4594,S0,11.8,10.4515
"4,983.96","3,594.14",22.498,0.664,0.432,1.096,NGC 4594,S0,11.8,4.26084
"3,402.77","3,596.9",22.586,0.897,0.587,1.484,NGC 4594,S0,11.8,5.48274
"4,771.31","3,596.76",21.189,0.866,0.554,1.42,NGC 4594,S0,11.8,3.76932
"5,271.6","3,596.84",22.439,0.715,0.383,1.098,NGC 4594,S0,11.8,5.10095
"3,205.65","3,601.01",21.633,0.691,0.472,1.163,NGC 4594,S0,11.8,6.16752
"1,428.11","3,611.6",21.532,0.807,0.544,1.351,NGC 4594,S0,11.8,13.2993
"5,333.55","3,609.66",21.511,0.706,0.439,1.145,NGC 4594,S0,11.8,5.26905
"3,986.67","3,618.3",22.123,0.607,0.469,1.076,NGC 4594,S0,11.8,3.74794
"4,232.33","3,619.02",22.701,0.997,0.539,1.536,NGC 4594,S0,11.8,3.37445
"4,924.12","3,618.95",22.503,0.946,0.602,1.548,NGC 4594,S0,11.8,4.02136
"7,526.7","3,616.53",21.914,0.641,0.399,1.04,NGC 4594,S0,11.8,13.9904
"4,575.75","3,622.55",20.437,0.668,0.473,1.141,NGC 4594,S0,11.8,3.3774
"5,128.11","3,622.4",21.64,0.596,0.395,0.991,NGC 4594,S0,11.8,4.57435
"6,690.53","3,621.31",21.657,1.016,0.641,1.657,NGC 4594,S0,11.8,10.493
"1,662.29","3,626.58",19.548,0.644,0.479,1.123,NGC 4594,S0,11.8,12.3009
"3,656.95","3,624.44",22.607,0.773,0.487,1.26,NGC 4594,S0,11.8,4.58143
"6,112.66","3,649.11",19.821,0.893,0.546,1.439,NGC 4594,S0,11.8,8.1012
"4,815.09","3,650.81",21.988,0.722,0.509,1.231,NGC 4594,S0,11.8,3.65072
"3,131.84","3,653.18",21.801,0.552,0.413,0.965,NGC 4594,S0,11.8,6.32352
847.13,"3,657.78",21.114,0.942,0.582,1.524,NGC 4594,S0,11.8,15.713
"5,554.97","3,657.04",21.156,0.689,0.468,1.157,NGC 4594,S0,11.8,5.93129
"5,437.65","3,661.66",20.543,0.698,0.482,1.18,NGC 4594,S0,11.8,5.49423
"3,395.52","3,668.31",20.775,0.717,0.474,1.191,NGC 4594,S0,11.8,5.32399
"4,585.01","3,668.65",20.351,0.605,0.44,1.045,NGC 4594,S0,11.8,3.19375
"4,669.27","3,674.76",21.349,0.88,0.516,1.396,NGC 4594,S0,11.8,3.28242
"3,908.74","3,677.85",21.767,0.883,0.592,1.475,NGC 4594,S0,11.8,3.70545
"4,187.48","3,683.06",22.645,0.684,0.515,1.199,NGC 4594,S0,11.8,3.1545
"4,925.03","3,682.71",20.817,0.698,0.473,1.171,NGC 4594,S0,11.8,3.79986
"6,190.8","3,683.25",22.503,0.824,0.467,1.291,NGC 4594,S0,11.8,8.35911
"7,520.67","3,683.53",20.504,0.662,0.425,1.087,NGC 4594,S0,11.8,13.8976
"5,195.41","3,689.57",22.529,0.59,0.472,1.062,NGC 4594,S0,11.8,4.58634
"2,746.2","3,694.61",21.207,0.734,0.569,1.303,NGC 4594,S0,11.8,7.74946
"4,473.69","3,696.35",21.828,0.958,0.659,1.617,NGC 4594,S0,11.8,2.98518
396.28,"3,701.77",21.38,0.655,0.524,1.179,NGC 4594,S0,11.8,17.6029
"4,978.35","3,699.46",21.505,0.971,0.577,1.548,NGC 4594,S0,11.8,3.88872
"4,591.47","3,703.22",22.083,0.92,0.539,1.459,NGC 4594,S0,11.8,3.05706
"3,123.59","3,707.21",20.669,0.534,0.355,0.889,NGC 4594,S0,11.8,6.24308
"4,048.58","3,706.67",20.506,0.577,0.422,0.999,NGC 4594,S0,11.8,3.28562
"2,975.41","3,707.96",22.542,0.639,0.477,1.116,NGC 4594,S0,11.8,6.81685
"4,814.56","3,706.39",22.399,0.793,0.544,1.337,NGC 4594,S0,11.8,3.44272
"8,332.35","3,707.32",22.099,0.812,0.491,1.303,NGC 4594,S0,11.8,17.3348
"6,671.67","3,713.39",21.289,0.921,0.589,1.51,NGC 4594,S0,11.8,10.2945
"4,598.33","3,716.2",21.547,0.57,0.473,1.043,NGC 4594,S0,11.8,3.01169
"4,993.27","3,717.23",20.025,0.696,0.456,1.152,NGC 4594,S0,11.8,3.87353
"4,793.5","3,720.67",21.806,0.813,0.553,1.366,NGC 4594,S0,11.8,3.34212
"4,243.24","3,724.15",20.25,0.928,0.542,1.47,NGC 4594,S0,11.8,2.92095
"5,701.99","3,723.56",21.171,0.558,0.454,1.012,NGC 4594,S0,11.8,6.34617
"6,084.05","3,726.37",22.125,0.628,0.401,1.029,NGC 4594,S0,11.8,7.85882
"6,221.15","3,729.68",20.309,0.864,0.545,1.409,NGC 4594,S0,11.8,8.41161
"4,082.9","3,736.59",22.459,0.893,0.573,1.466,NGC 4594,S0,11.8,3.10356
"4,217.2","3,737.48",18.983,0.773,0.483,1.256,NGC 4594,S0,11.8,2.89303
"3,671.19","3,745.5",20.142,0.637,0.448,1.085,NGC 4594,S0,11.8,4.17835
"4,276.03","3,745.45",22.563,0.687,0.364,1.051,NGC 4594,S0,11.8,2.80165
"4,580.43","3,745.51",21.744,0.71,0.508,1.218,NGC 4594,S0,11.8,2.86782
777.74,"3,756.36",20.691,0.655,0.412,1.067,NGC 4594,S0,11.8,15.9325
"4,179.93","3,756.58",22.408,0.969,0.577,1.546,NGC 4594,S0,11.8,2.86235
"5,496.32","3,756.16",21.55,0.632,0.419,1.051,NGC 4594,S0,11.8,5.49145
"5,988.35","3,756.57",21.284,0.812,0.533,1.345,NGC 4594,S0,11.8,7.42375
"1,716.76","3,767.67",22.347,0.542,0.47,1.012,NGC 4594,S0,11.8,11.9257
"3,918.28","3,772.49",20.513,0.81,0.554,1.364,NGC 4594,S0,11.8,3.35276
"4,156.21","3,777.62",19.449,0.689,0.48,1.169,NGC 4594,S0,11.8,2.81306
"4,240.72","3,777.49",20.714,0.78,0.505,1.285,NGC 4594,S0,11.8,2.69977
"8,149.29","3,775.22",21.55,0.627,0.409,1.036,NGC 4594,S0,11.8,16.5014
"4,823.62","3,783.5",21.294,0.622,0.424,1.046,NGC 4594,S0,11.8,3.18636
"3,409.58","3,789.04",22.562,0.922,0.609,1.531,NGC 4594,S0,11.8,4.98923
"4,684.18","3,791.02",21.027,0.769,0.479,1.248,NGC 4594,S0,11.8,2.84656
"3,901.21","3,799.45",19.846,0.784,0.5,1.284,NGC 4594,S0,11.8,3.30983
"4,046.52","3,807.79",22.677,0.791,0.546,1.337,NGC 4594,S0,11.8,2.90964
"1,511.39","3,817.21",22.372,0.832,0.576,1.408,NGC 4594,S0,11.8,12.7545
"4,815.19","3,816.72",21.593,0.738,0.535,1.273,NGC 4594,S0,11.8,3.04834
"3,573.51","3,818.49",19.978,0.969,0.641,1.61,NGC 4594,S0,11.8,4.32169
"4,164.16","3,820.61",21.111,0.708,0.498,1.206,NGC 4594,S0,11.8,2.6282
"3,635.86","3,828.92",20.793,0.676,0.468,1.144,NGC 4594,S0,11.8,4.07463
"3,554.81","3,831.45",22.18,0.898,0.553,1.451,NGC 4594,S0,11.8,4.35832
262.57,"3,836.82",22.559,0.872,0.507,1.379,NGC 4594,S0,11.8,18.093
"4,500.22","3,832.7",21.833,0.886,0.583,1.469,NGC 4594,S0,11.8,2.41885
"5,492.94","3,834.03",22.48,0.62,0.406,1.026,NGC 4594,S0,11.8,5.31878
"4,879.36","3,837.71",19.854,0.917,0.572,1.489,NGC 4594,S0,11.8,3.15377
"5,776.14","3,842.7",20.382,0.672,0.434,1.106,NGC 4594,S0,11.8,6.42852
"6,834.75","3,843.63",22.432,0.661,0.513,1.174,NGC 4594,S0,11.8,10.8379
