R -1.794 3.31 0
R -4.132 4.56 1
R -4.493 4.28 1
R -2.579 4.55 1
R -4.41 4.5 1
R -3.072 4.41 1
R -3.889 5.51 0
R -3.349 4.09 0
R -7.663 4.67 1
R -7.366 5.77 0
R -5.391 5.2 0
R -5.698 4.79 1
R -4.869 4.25 1
R -5.157 4.56 0
R -3.244 4.68 1
R -2.808 2.17 0
R -4.863 4.41 0
R -4.294 4.35 1
R -5.698 4.79 1
R -2.766 4.63 1
R -2.858 4.15 1
R -3.978 4.61 1
R -3.68 3.68 0
R -6.486 4.53 1
R -6.356 4.6 1
R -5.011 4.54 1
R -4.74 5.49 0
R -3.352 5.48 0
R -4.412 4.66 1
R -4.244 6.64 0
R -4.793 5.9 0
R -3.135 4.92 1
R -9.17 4.83 1
R -5.511 4.61 1
R -3.102 4.34 1
R -2.913 3.95 1
R -5.32 4.89 0
R -4.861 5.66 0
R -2.765 5.32 0
R -6.126 5.0 1
R -5.541 7.44 0
R -5.807 4.44 1
R -3.825 5.06 0
R -3.389 3.06 0
R -4.982 5.99 0
R -6.126 5.0 1
R -3.654 4.45 1
R -1.884 4.57 0
R -3.55 4.75 0
R -3.233 3.49 0
R -7.04 4.65 1
R -2.596 4.94 0
R -3.961 4.1 1
R -7.88 4.61 1
R -7.078 4.52 1
R -3.099 5.03 1
R -3.274 3.9 1
R -3.69 4.66 0
R -3.959 5.13 1
R -3.157 5.57 0
R -3.112 4.63 1
R -3.331 4.81 1
R -4.191 4.47 1
R -2.462 5.91 0
R -5.306 6.13 0
R -2.14 6.15 0
R -3.84 3.91 1
R -5.746 5.75 0
R -3.89 5.8 0
R -2.275 3.07 0
R -3.212 4.96 1
R -6.937 6.47 0
R -8.819 4.62 1
R -5.765 4.9 1
R -6.442 4.43 1
R -3.983 5.25 1
R -3.649 4.97 1
R -3.824 4.77 0
R -2.827 4.15 1
R -2.604 5.25 0
R -6.055 5.94 0
R -4.144 5.03 1
R -3.589 4.06 1
R -4.497 6.13 0
R -2.921 5.49 0
R -6.681 4.36 1
R -3.479 3.71 1
R -5.55 6.22 0
R -1.328 4.4 1
R -2.632 4.5 1
R -3.814 7.05 0
R -2.514 4.37 1
R -5.603 4.93 1
R -4.372 5.77 0
R -3.457 5.14 0
R -4.328 4.74 1
R -3.764 4.43 1
R -5.237 4.38 1
R -2.985 8.59 0
R -5.212 4.25 1
R -6.157 6.83 0
R -5.02 4.82 1
R -5.707 6.49 0
R -3.367 3.61 1
R -3.987 5.09 1
R -4.02 4.01 0
R -3.158 3.07 0
R -3.215 4.45 1
R -2.546 3.8 1
R -4.768 4.03 1
R -2.694 4.48 1
R -3.998 5.16 0
R -3.76 5.02 0
R -3.383 4.44 0
R -3.042 4.4 1
R -3.972 5.96 0
R -3.834 4.12 1
R -4.54 4.78 1
R -3.479 4.86 0
R -7.39 7.72 0
R -2.526 5.77 0
R -4.654 5.34 0
R -2.788 5.06 0
R -4.063 5.61 0
R -4.974 4.09 1
R -4.26 4.8 1
R -3.463 4.99 1
R -6.868 4.65 1
R -3.352 4.91 1
R -5.685 5.51 0
R -4.774 5.17 0
R -5.183 6.6 0
R -6.155 6.1 0
R -3.888 4.32 1
R -4.903 3.97 1
R -4.009 20.3 0
R -6.462 6.63 0
R -5.232 6.01 0
R -3.793 5.22 0
R -3.025 5.62 0
R -4.619 4.81 0
R -8.368 4.79 1
R -3.328 4.18 1
R -4.958 4.68 1
R -3.237 5.58 0
R -3.335 5.55 0
R -6.35 5.48 0
R -3.703 5.5 0
R -5.343 4.41 1
R -4.012 5.53 0
R -8.471 4.56 1
R -3.158 5.16 1
R -4.044 12.13 0
R -3.632 6.34 0
R -4.546 6.13 0
R -4.496 4.99 0
R -8.482 4.64 1
R -3.961 4.96 1
R -7.315 4.71 1
R -3.233 4.47 1
R -3.509 4.62 0
R -5.716 5.78 0
R -3.992 3.41 0
R -7.328 7.05 0
R -5.259 9.48 0
R -3.807 4.62 1
R -5.304 5.12 0
R -4.801 4.78 1
R -4.811 4.61 1
R -4.075 4.25 1
R -4.765 4.77 0
R -5.377 4.95 0
R -4.56 4.88 1
R -1.34 4.28 0
R -3.675 5.37 0
R -4.171 4.51 1
R -4.639 4.87 1
R -4.358 4.12 1
R -4.659 5.04 0
R -3.504 9.73 0
R -2.993 3.7 1
R -4.603 4.89 0
R -4.161 6.96 0
R -4.983 5.48 0
R -2.662 4.26 1
R -3.911 4.66 1
R -3.728 6.22 0
R -2.753 5.12 0
R -6.263 4.91 1
R -4.134 4.68 1
R -3.644 5.29 1
R -4.817 4.87 0
R -2.286 4.49 0
R -6.075 10.16 0
R -3.086 4.82 0
R -3.816 4.59 1
R -3.162 4.0 1
R -3.498 3.93 0
R -5.686 5.9 0
R -5.624 4.69 1
R -2.721 2.98 0
R -3.627 5.64 0
R -4.045 4.77 1
R -5.516 4.6 1
R -4.605 5.04 0
R -3.312 4.06 1
R -3.602 4.55 1
R -5.906 8.71 0
R -7.314 4.89 1
R -3.617 4.88 1
R -1.892 5.91 0
R -2.847 5.09 0
R -4.514 5.79 0
R -3.703 5.98 0
R -4.294 5.31 0
R -4.958 4.8 1
R -5.317 6.86 0
R -2.724 3.36 0
R -3.087 7.71 0
R -2.379 5.38 1
R -4.475 4.98 1
R -3.029 4.54 1
R -3.429 7.65 0
R -4.242 5.11 0
R -2.346 5.44 0
R -8.239 4.77 1
R -3.153 5.69 0
R -3.359 3.2 0
R -3.444 6.42 0
R -4.012 5.24 0
R -4.227 4.38 1
R -4.737 6.64 0
R -7.397 4.68 1
R -3.176 5.8 0
R -4.526 4.31 1
R -6.913 6.66 0
R -3.873 5.07 0
R -3.931 4.66 0
R -4.941 4.87 1
R -4.198 3.95 1
R -7.132 6.22 0
R -3.089 3.38 0
R -2.962 5.03 0
R -3.955 4.84 1
R -3.915 5.03 1
R -6.784 8.08 0
R -7.214 5.9 0
R -5.074 4.24 1
R -4.035 4.66 0
R -4.099 5.81 0
R -6.564 5.04 0
R -4.001 4.89 1
R -5.013 4.93 1
R -3.104 5.38 1
R -3.73 4.57 1
R -3.783 4.74 0
R -5.138 6.82 0
R -3.592 4.89 0
R -3.182 8.13 0
R -2.071 92.58 0
R -2.865 4.53 1
R -3.504 6.06 0
R -3.225 3.66 1
R -5.673 5.72 0
R -2.027 3.75 0
R -4.655 4.5 1
R -2.777 3.65 0
R -6.75 4.76 1
R -2.605 4.09 0
R -3.198 5.24 0
R -2.546 5.91 0
R -3.02 4.41 1
R -1.468 3.06 0
R -2.439 4.36 1
R -3.923 3.7 0
R -4.413 4.16 0
R -2.616 5.32 0
R -5.203 4.58 0
R -6.93 4.74 0
R -5.272 4.64 1
R -3.245 5.25 1
R -5.224 4.54 1
R -5.984 4.54 1
R -3.121 6.03 0
R -7.503 6.97 0
R -3.706 3.91 0
R -5.863 4.39 1
R -8.444 4.46 1
R -3.04 4.9 0
R -7.503 6.97 0
R -4.151 7.31 0
R -3.57 4.59 0
R -5.898 4.57 1
R -2.635 6.75 0
R -4.652 6.42 0
R -4.75 4.92 1
R -4.745 4.57 1
R -3.437 5.18 1
R -3.712 5.28 1
R -5.279 4.79 1
R -3.357 6.12 0
R -5.297 5.96 0
R -3.249 6.42 0
R -4.929 6.78 0
R -3.313 5.18 0
R -5.48 5.65 0
R -3.569 5.9 0
R -3.166 4.33 0
R -4.677 10.95 0
R -3.823 4.65 1
R -5.174 7.49 0
R -4.701 4.93 1
R -4.713 7.5 0
R -4.936 4.72 1
R -5.584 5.84 0
R -4.555 7.06 0
R -4.747 6.08 0
R -4.971 7.37 0
R -3.501 4.71 0
R -7.643 4.59 1
R -6.713 6.39 0
R -3.287 3.7 0
R -5.621 6.98 0
R -3.925 4.81 1
R -5.114 4.29 1
R -5.634 7.76 0
R -4.091 4.75 1
R -2.623 5.71 0
R -2.653 5.69 0
R -2.361 5.66 0
R -3.823 6.44 0
R -2.71 6.27 0
R -3.619 6.71 0
R -4.362 4.81 1
R -3.197 5.07 0
R -3.15 4.12 0
R -8.13 4.54 1
R -5.144 5.76 0
R -4.024 6.12 0
R -6.963 4.46 1
R -2.76 4.71 0
R -4.237 3.92 0
R -3.439 5.88 0
R -3.497 5.16 1
R -6.922 4.32 1
R -0.881 5.5 0
R -5.439 5.76 0
R -2.99 3.42 0
R -8.19 4.68 1
R -3.02 4.06 1
R -3.398 2.99 0
R -5.696 4.74 1
R -3.747 4.74 1
R -2.18 3.99 0
R -5.158 11.05 0
R -2.551 3.19 0
R -3.109 6.29 0
R -4.148 4.39 1
R -6.713 6.42 0
R -7.044 5.86 0
R -3.26 4.46 1
R -4.033 6.05 0
R -5.78 7.36 0
R -3.796 4.11 0
R -3.108 4.91 0
R -5.107 4.68 1
R -5.468 6.04 0
R -3.93 6.2 0
R -2.888 4.49 0
R -3.696 6.38 0
R -4.043 5.57 0
R -2.246 5.78 0
R -6.882 4.31 1
R -2.746 4.53 1
R -4.185 4.18 1
R -7.529 4.47 1
R -4.724 4.99 1
R -3.681 3.66 0
R -4.124 13.27 0
R -4.461 4.9 1
R -3.44 5.05 0
R -7.856 4.42 1
R -4.641 5.03 0
R -5.841 4.36 1
R -6.143 6.41 0
R -4.658 4.98 0
R -5.009 4.57 1
R -2.139 5.17 0
R -3.865 6.33 0
R -3.636 4.08 1
R -2.773 3.91 1
R -3.46 6.71 0
R -7.329 6.06 0
R -6.399 4.91 1
R -4.767 4.45 1
R -4.407 4.27 1
R -5.033 4.99 1
R -3.689 4.24 0
R -3.306 5.39 1
R -3.239 5.34 0
R -3.445 4.03 1
R -3.263 6.55 0
R -8.9 6.31 0
R -2.4 4.67 1
R -4.927 4.45 1
R -4.921 4.7 1
R -4.621 4.48 1
R -5.111 6.7 0
R -5.782 4.45 1
R -3.352 6.45 0
R -3.227 4.69 0
R -3.267 4.83 1
R -3.819 4.78 1
R -6.967 8.53 0
R -2.127 3.69 1
R -3.785 5.0 1
R -5.171 7.22 0
R -5.902 7.29 0
R -5.734 11.73 0
R -2.576 3.31 0
R -2.162 3.57 1
R -4.542 5.28 0
R -4.33 6.28 0
R -5.804 4.68 0
R -3.643 5.49 0
R -1.675 4.91 0
R -4.95 4.52 1
R -2.907 3.66 0
R -2.634 5.01 1
R -3.896 6.09 0
R -2.04 6.7 0
R -3.914 4.57 1
R -5.976 7.45 0
R -3.019 4.0 1
R -3.972 5.92 0
R -2.153 4.27 1
R -4.178 3.37 0
R -3.89 4.38 0
R -4.455 3.64 0
R -5.638 4.6 0
R -4.631 4.61 1
R -5.199 6.84 0
R -3.754 4.95 1
R -3.506 5.32 1
R -4.622 4.82 1
R -3.698 5.11 0
R -7.419 4.77 1
R -3.614 4.8 1
R -2.99 4.24 1
R -3.057 3.86 1
R -7.057 4.46 1
R -3.512 4.99 1
R -5.345 4.58 1
R -9.188 4.8 1
R -3.802 4.91 1
R -5.223 6.69 0
R -2.818 6.52 0
R -4.462 4.35 1
R -5.266 7.01 0
R -3.238 5.09 1
R -2.876 5.59 0
R -3.277 3.94 1
R -3.058 4.45 1
R -3.907 4.12 0
R -6.581 8.95 0
R -3.903 4.91 0
R -5.935 4.82 0
R -2.76 3.01 0
R -5.962 4.45 1
R -2.816 4.23 0
R -4.391 4.97 1
R -5.034 10.03 0
R -3.396 4.98 1
R -5.767 4.35 1
R -5.389 4.27 1
R -6.031 4.41 1
R -6.178 7.43 0
R -3.792 4.9 1
R -3.505 3.02 0
R -4.713 4.16 0
R -3.558 5.41 0
R -3.747 4.64 0
R -4.954 5.89 0
R -5.538 4.68 1
R -4.492 6.04 0
R -4.546 4.64 1
R -4.991 5.25 0
R -4.738 4.59 1
R -3.071 6.12 0
R -2.833 4.84 1
R -5.248 5.16 0
R -5.165 4.93 0
R -2.209 3.04 0
R -5.791 6.56 0
R -8.663 4.51 1
R -2.173 5.98 0
R -2.392 5.79 0
R -4.054 5.79 0
R -2.542 4.31 1
R -2.113 4.5 0
R -1.688 3.88 0
R -6.386 8.61 0
R -2.845 5.09 1
R -4.132 6.22 0
R -5.71 6.64 0
R -2.255 1.67 0
R -3.874 5.28 0
R -3.152 4.61 0
R -4.135 5.53 0
R -3.439 4.08 0
R -3.37 5.7 0
R -5.352 4.6 1
R -8.481 4.73 1
R -5.121 5.11 0
R -3.625 4.56 0
R -3.179 4.85 1
R -4.569 5.21 0
R -2.583 4.28 0
R -3.632 3.87 1
R -8.685 4.53 1
R -8.597 5.45 0
R -2.701 3.74 1
R -3.896 4.61 1
R -2.607 4.27 1
R -3.527 4.52 1
R -3.439 5.4 0
R -3.778 6.32 0
R -7.097 5.88 0
R -4.876 4.25 1
R -5.164 5.89 0
R -6.138 4.23 1
R -4.417 4.25 1
R -3.442 3.87 0
R -1.718 4.3 0
R -6.571 7.51 0
R -6.411 4.61 1
R -4.11 7.67 0
R -4.783 4.26 0
R -3.795 4.72 1
R -3.836 4.84 0
R -3.219 3.97 0
R -4.722 4.64 1
R -3.391 5.86 0
R -2.526 5.48 0
R -2.923 2.79 0
R -4.521 4.03 1
R -7.109 6.99 0
R -5.289 4.38 1
R -3.07 4.83 1
R -3.663 5.8 0
R -7.196 5.92 0
R -2.48 4.08 0
R -4.624 5.69 0
R -3.127 4.96 1
R -3.958 5.99 0
R -3.787 4.41 1
R -5.624 5.41 0
R -6.582 5.37 0
R -4.491 4.32 1
R -4.939 4.71 1
R -3.215 3.71 0
R -6.18 7.27 0
R -3.33 4.42 0
R -6.286 7.7 0
R -3.466 6.3 0
R -3.373 5.08 0
R -4.877 6.19 0
R -4.983 4.58 1
R -2.325 3.1 0
R -3.631 18.94 0
R -3.224 2.73 0
R -3.997 4.7 0
R -4.865 4.44 1
R -3.485 4.37 1
R -3.025 5.02 0
R -4.856 5.71 0
R -2.966 0.55 0
R -5.918 5.81 0
R -4.629 4.42 1
R -3.689 5.31 1
R -3.865 4.46 0
R -4.858 7.71 0
R -4.89 4.8 1
R -5.463 5.95 0
R -3.315 5.9 0
R -5.381 4.57 1
R -4.48 4.44 1
R -4.915 5.01 0
R -1.86 4.85 0
R -3.867 4.26 0
R -8.221 7.46 0
R -4.553 6.48 0
R -3.854 5.04 1
R -3.04 4.75 1
R -4.124 4.33 1
R -3.904 5.06 1
R -6.052 5.75 0
R -1.704 4.98 0
R -8.221 7.43 0
R -4.882 4.81 0
R -3.952 4.97 0
R -3.811 7.14 0
R -3.723 4.57 1
R -4.494 5.23 0
R -4.663 6.37 0
R -6.333 4.33 1
R -2.99 3.94 1
R -2.967 5.85 0
R -3.712 4.22 1
R -4.607 5.12 0
R -5.323 7.59 0
R -2.861 5.71 0
R -3.59 4.01 0
R -4.015 4.02 0
R -5.639 4.45 1
R -5.27 5.34 0
R -4.186 4.13 1
R -3.166 4.82 0
R -2.914 4.87 1
R -4.203 5.68 0
R -3.948 4.21 0
R -4.163 4.77 0
R -4.672 5.55 0
R -5.216 6.93 0
R -4.396 7.51 0
R -4.2 5.02 0
R -5.078 7.43 0
R -3.747 6.13 0
R -7.869 6.17 0
R -7.58 5.97 0
R -4.289 4.03 1
R -4.043 6.09 0
R -3.896 4.36 0
R -6.083 5.88 0
R -5.217 4.55 1
R -4.373 10.47 0
R -3.254 4.25 0
R -2.859 4.97 1
R -2.583 5.39 0
R -5.285 5.1 0
R -8.221 7.43 0
R -5.682 7.48 0
R -4.873 6.6 0
R -3.564 5.0 1
R -4.737 4.47 1
R -7.761 5.77 0
R -3.462 4.36 0
R -5.49 6.79 0
R -3.591 4.3 0
R -4.653 16.31 0
R -5.148 4.97 0
R -4.476 4.33 0
R -2.239 3.14 0
R -4.143 3.31 0
R -3.602 5.3 1
R -5.654 4.34 1
R -7.631 7.41 0
R -3.315 6.92 0
R -3.282 4.04 1
R -2.957 5.67 0
R -5.525 5.18 0
R -4.664 5.59 0
R -5.478 5.43 0
R -1.878 3.51 0
R -6.328 5.0 0
R -2.111 4.03 0
R -2.855 5.34 0
R -6.289 4.68 1
R -2.977 2.9 0
R -5.331 6.71 0
R -3.908 5.92 0
R -6.957 4.63 1
R -9.293 6.48 0
R -2.784 6.7 0
R -3.255 5.06 1
R -4.143 4.34 0
R -3.119 4.93 0
R -3.098 4.91 1
R -4.086 1103.21 0
R -7.405 6.07 0
R -2.534 2.59 0
R -2.291 5.66 0
R -2.547 4.62 0
R -3.082 8.09 0
R -2.405 2.64 0
R -3.071 4.21 1
R -3.518 6.22 0
R -3.625 4.21 1
R -5.529 4.9 0
R -4.097 5.93 0
R -7.525 9.2 0
R -3.002 4.05 1
R -3.495 4.33 1
R -3.976 6.11 0
R -4.71 5.47 0
R -3.789 5.83 0
R -8.256 7.0 0
R -6.897 4.79 1
R -3.05 4.65 1
R -6.036 4.45 1
R -2.307 139.37 0
R -4.128 5.22 1
R -6.775 5.97 0
R -4.688 5.38 0
R -5.896 5.31 0
R -8.746 4.85 1
R -7.525 9.2 0
R -2.432 6.86 0
R -4.362 4.79 1
R -3.553 999.999 0
R -7.986 4.93 1
R -5.99 4.65 1
R -5.303 5.71 0
R -1.196 1.8 0
R -3.506 5.49 0
R -3.365 9.94 0
R -3.524 5.96 0
R -3.443 4.63 0
R -6.323 5.66 0
R -5.633 4.67 0
R -3.399 5.86 0
R -3.436 5.38 1
R -3.831 4.39 0
R -7.474 4.81 1
R -2.344 4.83 0
R -3.143 6.7 0
R -4.584 4.7 0
R -4.417 999.999 0
R 0.249 4.06 0
R -3.93 5.83 0
R -5.51 6.74 0
R -2.481 3.07 0
R -4.545 5.53 0
R -5.2 6.5 0
R -3.24 3.97 0
R -2.279 5.11 1
R -4.038 4.92 0
R -4.911 7.27 0
R -5.096 5.32 0
R -3.598 4.91 0
R -5.874 6.99 0
R -4.592 5.11 0
R -3.906 5.6 0
R -7.14 4.59 1
R -3.677 6.42 0
R -2.439 6.54 0
R -3.962 5.11 0
R -4.258 5.3 0
R -4.905 6.02 0
R -3.568 5.11 1
R -8.946 4.9 1
R -7.059 4.85 1
R -6.677 4.49 1
R -3.236 10.99 0
R -4.679 4.62 1
R -8.536 4.79 1
R -8.046 4.91 1
R -5.129 5.47 0
R -5.069 5.04 0
R -6.535 8.87 0
R -3.128 5.16 1
R -3.874 4.3 0
R -4.185 4.64 1
R -2.735 5.4 0
R -4.641 4.76 0
R -5.928 8.08 0
R -3.646 5.19 0
R -3.47 4.23 1
R -3.65 5.56 0
R -4.311 4.58 1
R -2.301 4.44 0
R -4.74 4.6 1
R -2.813 4.17 1
R -2.681 5.08 0
R -4.224 6.46 0
R -2.897 4.75 0
R -1.94 4.38 1
R -5.752 7.8 0
R -2.506 2.88 0
R -5.148 5.72 0
R -2.972 3.91 1
R -3.809 5.63 0
R -3.409 4.2 0
R -3.512 4.62 1
R -5.947 7.55 0
R -4.346 6.85 0
R -5.309 6.95 0
R -4.552 4.91 1
R -3.12 5.01 0
R -6.221 6.57 0
R -4.198 5.23 0
R -4.219 5.69 0
R -1.089 5.73 0
R -3.462 4.46 1
R -4.071 3.76 1
R -2.615 4.62 0
R -4.664 5.81 0
R -4.899 6.68 0
R -5.443 7.08 0
R -3.682 4.83 1
R -2.987 6.47 0
R -3.169 5.22 1
R -7.199 4.93 1
R -3.178 5.44 1
R -4.121 4.39 1
R -4.046 6.25 0
R -5.902 8.45 0
R -3.788 4.06 0
R -4.547 4.22 1
R -4.206 5.08 0
R -4.88 6.41 0
R -4.043 7.85 0
R -5.652 4.45 1
R -2.985 999.999 0
R -4.158 6.21 0
R -3.858 5.99 0
R -4.147 6.13 0
R -5.566 5.73 0
R -6.413 5.54 0
R -3.604 4.57 1
R -4.212 7.0 0
R -5.565 5.46 0
R -3.106 4.0 1
R -5.407 4.48 1
R -5.847 5.66 0
R -5.216 7.79 0
R -5.728 4.49 1
R -2.253 4.18 0
R -6.222 4.5 1
R -6.962 4.96 1
R -4.219 5.02 1
R -6.001 4.36 1
R -5.461 5.46 0
R -2.848 6.14 0
R -4.832 5.12 0
R -5.388 5.76 0
R -7.649 4.71 1
R -3.445 999.999 0
R -5.147 5.06 0
R -4.485 4.89 0
R -4.363 4.82 0
R -4.172 4.97 0
R -3.494 3.54 0
R -3.514 4.84 0
R -3.942 5.03 1
R -4.075 4.34 0
R -3.617 4.64 1
R -4.569 4.62 1
R -4.802 5.38 0
R -3.923 7.73 0
R -2.668 6.68 0
R -2.077 5.53 0
R -5.999 4.48 1
R -3.854 4.94 1
R -2.722 3.32 0
R -4.467 4.82 1
R -3.692 999.999 0
R -3.408 4.1 0
R -5.223 5.2 0
R -4.558 5.72 0
R -3.547 6.3 0
R -5.017 5.71 0
R -5.639 5.6 0
R -3.881 5.28 0
R -5.177 6.41 0
R -3.65 4.26 1
R -3.278 3.53 0
R -2.622 3.92 0
R -5.204 7.87 0
R -4.97 5.21 0
R -3.659 5.44 0
R -4.877 5.56 0
R -5.752 5.19 0
R -3.335 6.75 0
R -7.57 4.57 1
R -5.807 6.81 0
R -3.817 5.61 0
R -5.807 6.81 0
R -3.552 5.24 1
R -3.559 5.08 1
R -1.704 3.89 0
R -6.805 5.53 0
R -5.364 4.74 1
R -3.705 5.32 1
R -5.764 8.29 0
R -3.023 4.94 1
R -4.932 4.65 1
R -4.582 4.14 1
R -3.159 3.79 0
R -3.95 5.03 0
R -3.689 4.26 1
R -6.885 4.66 1
R -3.716 5.3 1
R -4.326 4.74 1
R -2.671 4.64 0
R -2.246 5.7 0
R -3.894 4.81 0
R -7.269 4.63 1
R -4.069 6.96 0
R -2.588 3.73 1
R -3.925 4.19 1
R -7.196 4.31 1
R -3.324 5.77 0
R -4.884 5.21 0
R -3.415 5.67 0
R -3.717 4.18 1
R -4.88 6.57 0
R -3.359 4.88 0
R -5.266 6.99 0
R -6.554 5.66 0
R -7.158 4.51 1
R -4.272 5.46 0
R -5.511 4.25 1
R -3.09 4.76 1
R -5.443 4.73 0
R -4.889 4.75 1
R -2.894 999.999 0
R -3.789 4.61 1
R -8.006 4.62 1
R -4.341 4.5 1
R -6.818 4.55 1
R -4.748 4.68 1
R -3.6 6.53 0
R -6.393 6.12 0
R -5.627 4.42 1
R -3.315 3.79 1
R -4.203 6.01 0
R -3.355 3.99 1
R -6.24 5.98 0
R -6.875 4.58 1
R -3.181 4.24 1
R -2.712 4.23 0
R -4.535 4.33 1
R -3.18 5.27 0
R -4.82 6.7 0
R -3.644 5.58 0
R -1.339 4.26 1
R -5.901 6.95 0
R -5.02 4.72 0
R -3.151 3.32 0
R -4.533 5.9 0
R -5.194 4.43 1
R -3.828 5.59 0
R -3.651 8.56 0
R -8.387 7.55 0
R -5.729 4.69 1
R -5.436 4.44 1
R -5.595 4.82 1
R -3.897 5.68 0
R -4.217 4.46 1
R -4.06 4.62 0
R -7.027 5.77 0
R -4.236 5.95 0
R -5.29 4.84 0
R -3.676 3.69 0
R -4.353 4.95 1
R -3.678 6.08 0
R -1.742 4.5 0
R -3.675 4.73 0
R -6.014 4.14 1
R -5.045 4.58 1
R -4.636 5.79 0
R -4.364 5.23 0
R -5.633 7.67 0
R -6.799 6.85 0
R -3.19 4.79 0
R -3.981 4.13 1
R -3.322 5.38 1
R -3.328 5.34 1
R -6.69 4.45 1
R -3.424 5.39 0
R -4.766 6.16 0
R -6.002 6.42 0
R -3.926 4.41 1
R -8.584 4.65 1
R -3.473 4.0 1
R -4.68 5.01 0
R -4.876 6.08 0
R -4.856 5.58 0
R -5.315 5.44 0
R -2.644 4.46 1
R -3.938 3.86 1
R -3.704 4.47 1
R -4.212 4.94 0
R -3.927 4.35 1
R -5.305 4.47 1
R -2.876 6.89 0
R -3.146 4.23 1
R -2.509 5.86 0
R -3.928 5.09 0
R -6.993 4.3 1
R -6.795 4.54 1
R -4.706 7.24 0
R -8.889 4.8 1
R -3.479 3.92 0
R -4.461 6.66 0
R -3.673 4.33 0
R -3.481 4.03 0
R -3.327 5.3 0
R -4.197 5.54 0
R -7.099 4.48 1
R -6.803 5.64 0
R -4.05 3.72 1
R -2.247 4.76 1
R -8.454 4.97 0
R -4.665 3.93 0
R -4.414 4.35 1
R -3.416 4.67 1
R -4.739 4.93 1
R -4.823 5.04 0
R -2.869 4.05 1
R -3.372 5.53 0
R -3.981 4.04 0
R -5.644 7.47 0
R -1.646 4.84 1
R -4.609 5.18 0
R -3.702 4.37 1
R -7.939 7.39 0
R -3.481 5.67 0
R -5.528 5.73 0
R -1.472 4.06 0
R -2.765 9.42 0
R -3.119 3.89 1
R -3.377 238.43 0
R -3.113 6.59 0
R -4.722 6.02 0
R -4.135 5.27 0
R -3.845 3.75 1
R -3.896 4.74 1
R -3.09 4.12 1
R -2.414 5.54 0
R -4.013 4.59 0
R -3.614 5.97 0
R -4.496 10.66 0
R -4.065 4.17 1
R -3.107 5.4 0
R -3.936 4.06 1
R -6.275 5.29 0
R -3.235 3.15 0
R -3.831 5.6 0
R -3.572 5.84 0
R -6.604 7.12 0
R -5.413 6.99 0
R -3.194 3.72 0
R -2.644 7.4 0
R -4.717 6.61 0
R -4.827 4.5 1
R -4.428 4.57 1
R -4.492 16.91 0
R -2.436 2.23 0
R -5.035 4.71 1
R -4.01 5.89 0
R -4.506 4.76 1
R -5.142 4.57 1
R -4.589 4.26 1
R -7.736 4.57 1
R -3.761 4.93 1
R -3.102 5.78 0
R -2.4 5.36 1
R -2.273 4.42 1
R -3.766 5.85 0
R -2.709 2.81 0
R -4.182 6.26 0
R -6.12 4.84 1
R -2.622 4.34 0
R -3.064 4.56 1
R -5.528 4.74 0
R -3.874 4.95 1
R -2.738 5.04 1
R -4.635 4.64 0
R -5.231 4.77 1
R -5.633 6.25 0
R -3.893 5.32 0
R -3.868 5.57 0
R -5.833 5.69 0
R -4.59 4.48 1
R -2.55 4.04 0
R -7.398 8.44 0
R -5.449 4.4 0
R -4.789 4.77 0
R -5.008 5.13 0
R -3.042 4.73 0
R -2.547 5.24 1
R -6.375 4.63 1
R -3.964 6.1 0
R -7.578 7.9 0
R -7.868 4.36 1
R -5.667 6.16 0
R -4.476 4.12 1
R -5.603 6.16 0
R -2.702 4.44 0
R -8.653 4.63 1
R -2.514 3.13 0
R -3.718 4.69 0
R -3.793 5.77 0
R -2.345 4.62 0
R -4.199 6.27 0
R -3.007 5.11 1
R -3.853 3.35 0
R -2.825 4.29 0
R -7.602 4.46 1
R -2.287 5.77 0
R -3.961 4.2 1
R -8.217 4.44 1
R -3.7 6.06 0
R -4.07 4.45 0
R -3.205 6.8 0
R -4.093 6.82 0
R -4.051 4.22 0
R -7.018 9.03 0
R -3.576 8.49 0
R -7.609 4.61 1
R -6.814 4.52 1
R -5.299 4.4 1
R -7.364 6.03 0
R -3.433 3.47 0
R -4.218 4.45 1
R -2.966 5.13 1
R -5.178 5.62 0
R -5.657 5.99 0
R -2.63 6.41 0
R -3.398 4.17 1
R -2.875 1.55 0
R -2.971 4.85 1
R -4.794 4.57 1
R -9.161 4.68 1
R -3.913 4.83 1
R -2.808 999.999 0
R -3.247 4.21 1
R -3.385 3.87 0
R -3.188 7.35 0
R -5.5 5.1 0
R -2.801 4.76 0
R -5.186 5.12 0
R -4.425 6.56 0
R -3.896 4.45 0
R -6.153 4.64 1
R -4.265 4.68 1
R -2.699 3.3 0
R -4.896 4.81 1
R -4.531 4.59 1
R -3.545 5.96 0
R -4.035 6.72 0
R -4.39 4.5 1
R -3.767 5.32 1
R -4.421 4.48 0
R -2.154 3.44 0
R -4.615 7.65 0
R -3.011 3.92 0
R -3.805 4.84 0
R -2.984 2.64 0
R 0.045 3.13 0
R -3.396 5.27 0
R -4.27 4.45 1
R -4.39 4.5 1
R -6.995 5.09 0
R -7.206 5.86 0
R -2.08 6.13 0
R -5.213 4.52 0
R -5.144 4.43 1
R -5.037 4.17 1
R -4.326 4.25 0
R -4.843 5.28 0
R -6.06 7.16 0
R -3.978 4.48 1
R -8.984 5.22 0
