#name/id         bx       by    am_b    b_i   err   vx       vy     am_v    v_i   err    rx      ry      am_r    r_i   err      V    B-V   V-R
#----------------------------------------------------------------------------------------------------------------------------------------------
169           3509.31  223.15 1.399   -2.28 0.053 3510.12  223.09 1.202  -3.542 0.036 3509.57  223.32 1.293   -4.98 0.016  22.593  1.311  1.071
170           4188.05  222.90 1.399  -7.848 0.001 4188.44  222.62 1.202  -8.388 0.001 4188.15  222.68 1.293  -9.003 0.001  17.748  0.487  0.341
171           6201.64  224.02 1.399  -2.178 0.050 6201.90  223.23 1.202  -3.062 0.044 6201.72  223.87 1.293  -3.799 0.042  23.073  0.879  0.449
172           2919.33  224.55 1.399  -1.789 0.077 2919.46  224.59 1.202  -3.357 0.036 2919.24  224.68 1.293  -5.046 0.014  22.777  1.661  1.294
173           3444.58  227.61 1.399  -1.849 0.083 3445.15  227.66 1.202  -2.333 0.099 3444.89  228.13 1.293  -3.048 0.093  23.803  0.423  0.429
174           4977.62  227.77 1.399  -2.859 0.028 4977.96  227.31 1.202  -3.306 0.036 4977.54  227.38 1.293  -4.043 0.032  22.830  0.380  0.449
175            230.66  227.98 1.399   -5.51 0.003  230.88  228.22 1.202  -6.233 0.003  230.62  227.91 1.293  -6.951 0.003  19.903  0.696  0.432
176           6976.67  229.19 1.399  -2.053 0.064 6977.16  228.96 1.202  -3.098 0.050 6976.92  229.33 1.293  -3.933 0.040  23.037  1.063  0.536
177           2546.86  238.15 1.399   -2.25 0.054 2546.34  237.63 1.202  -2.872 0.056 2543.58  237.87 1.293  -3.787 0.045  23.264  0.580  0.607
178           1889.84  238.79 1.399  -1.509 0.104 1890.52  238.20 1.202  -1.905 0.143 1889.38  238.44 1.293  -2.518 0.138  24.231  0.322  0.339
179           1601.70  240.45 1.399   -1.46 0.104 1602.13  240.43 1.202  -3.017 0.051 1601.80  240.40 1.293  -4.587 0.021  23.117  1.648  1.189
180           3057.03  240.92 1.399  -3.021 0.025 3057.32  240.87 1.202  -4.407 0.015 3056.85  240.97 1.293  -5.808 0.007  21.727  1.453  1.039
181           5505.56  242.16 1.399  -1.535 0.099 5505.89  241.35 1.202  -2.134 0.111 5505.42  241.61 1.293  -3.074 0.087  24.002  0.554  0.629
182           5807.31  240.79 1.399  -2.261 0.048 5807.37  239.89 1.202  -2.916 0.056 5807.48  240.50 1.293  -3.532 0.059  23.220  0.618  0.342
183           5181.48  241.98 1.399  -2.714 0.035 5181.87  241.61 1.202  -4.224 0.018 5181.60  241.83 1.293  -5.763 0.008  21.910  1.595  1.161
184           4275.89  242.60 1.399  -2.053 0.059 4275.90  242.72 1.202  -3.422 0.033 4275.74  242.70 1.293  -4.908 0.015  22.712  1.433  1.114
185           7441.67  244.99 1.399  -3.292 0.020 7441.94  244.50 1.202  -4.678 0.010 7441.58  244.78 1.293  -6.159 0.005  21.456  1.453  1.110
186           6722.33  250.65 1.399  -4.152 0.009 6722.59  250.26 1.202  -5.398 0.006 6722.38  250.52 1.293  -6.723 0.003  20.737  1.293  0.971
187           3417.81  251.26 1.399  -1.769 0.084 3418.14  251.24 1.202   -3.46 0.035 3417.99  251.50 1.293  -5.043 0.015  22.674  1.801  1.200
188           6999.19  253.76 1.399  -7.631 0.001 6999.49  253.35 1.202  -8.306 0.001 6999.19  253.63 1.293  -9.051 0.001  17.830  0.641  0.456
189           5233.32  257.45 1.399  -1.764 0.079 5234.43  257.01 1.202  -2.251 0.104 5233.23  257.38 1.293  -2.777 0.113  23.885  0.426  0.262
190           6579.44  263.65 1.399  -1.002 0.144 6579.27  263.47 1.202  -2.212 0.097 6579.24  263.56 1.293  -3.722 0.043  23.923  1.252  1.135
191           7380.02  262.64 1.399  -2.647 0.035 7380.26  262.24 1.202  -3.415 0.032 7379.98  262.82 1.293  -4.365 0.024  22.721  0.747  0.638
192           5663.17  264.31 1.399   -4.39 0.008 5663.40  263.79 1.202  -5.551 0.005 5663.25  264.14 1.293  -6.723 0.003  20.584  1.196  0.835
193           7084.66  264.50 1.399  -4.476 0.007 7084.98  264.14 1.202  -5.147 0.007 7084.67  264.41 1.293  -5.859 0.006  20.989  0.636  0.427
194           2659.49  264.90 1.399  -1.843 0.072 2659.93  265.16 1.202  -2.316 0.096 2659.23  264.57 1.293  -3.301 0.069  23.820  0.410  0.669
195           5925.01  266.52 1.399  -2.053 0.059 5925.12  265.79 1.202  -2.323 0.088 5925.53  265.82 1.293  -2.955 0.088  23.814  0.178  0.356
196           4623.93  267.97 1.399  -2.408 0.042 4624.27  267.70 1.202  -3.395 0.033 4623.96  267.82 1.293  -4.413 0.024  22.740  0.997  0.699
197           3810.03  272.30 1.399   -4.32 0.009 3810.44  272.12 1.202  -4.745 0.011 3810.09  272.21 1.293  -5.345 0.011  21.391  0.355  0.327
198           2511.87  273.54 1.399  -2.854 0.032 2512.18  273.70 1.202    -4.1 0.020 2511.77  273.62 1.293  -5.507 0.010  22.035  1.293  1.044
199           5137.31  275.30 1.399  -2.013 0.064 5137.39  274.48 1.202  -3.065 0.046 5137.38  274.85 1.293  -4.109 0.031  23.070  1.071  0.722
200           6740.88  275.72 1.399  -5.097 0.005 6741.30  275.29 1.202  -5.554 0.005 6740.96  275.47 1.293  -6.138 0.005  20.582  0.392  0.313
201           5170.30  276.11 1.399  -2.379 0.044 5170.55  275.50 1.202  -3.357 0.038 5170.38  275.88 1.293  -4.356 0.027  22.778  0.987  0.682
202           5894.27  277.95 1.399  -2.674 0.033 5894.46  277.50 1.202  -3.693 0.026 5894.26  277.52 1.293  -4.531 0.022  22.442  1.034  0.539
203            388.78  278.14 1.399  -2.818 0.030  389.04  278.36 1.202  -4.255 0.016  388.81  278.21 1.293  -5.817 0.007  21.879  1.511  1.182
204           5741.94  277.67 1.399  -1.782 0.074 5741.69  277.41 1.202  -1.972 0.121 5742.46  277.85 1.293  -2.278 0.168  24.165  0.087  0.066
205           7238.97  278.67 1.399   -2.19 0.054 7239.31  278.52 1.202   -2.56 0.071 7238.76  279.05 1.293  -3.179 0.073  23.576  0.292  0.344
206           6803.44  280.54 1.399  -4.361 0.008 6803.78  280.15 1.202  -4.972 0.008 6803.48  280.36 1.293   -5.64 0.008  21.164  0.568  0.388
207           5763.57  281.53 1.399  -2.198 0.049 5764.01  281.09 1.202  -3.627 0.028 5763.87  281.40 1.293  -5.258 0.012  22.507  1.502  1.243
208            538.01  285.18 1.399  -2.568 0.038  538.37  285.32 1.202   -3.78 0.025  538.00  285.22 1.293  -4.905 0.016  22.355  1.254  0.794
209           3360.10  290.36 1.399  -2.812 0.030 3360.07  290.10 1.202   -3.28 0.040 3359.86  290.21 1.293   -4.32 0.027  22.856  0.404  0.718
210           5233.27  292.31 1.399  -3.619 0.016 5233.64  291.95 1.202      -5 0.009 5233.41  292.11 1.293  -6.434 0.004  21.134  1.447  1.068
211           2186.85  293.06 1.399  -6.052 0.002 2187.16  293.12 1.202  -7.142 0.002 2186.73  293.07 1.293  -8.239 0.001  18.993  1.115  0.769
212           2164.30  293.73 1.399   -3.96 0.011 2164.55  293.70 1.202  -4.496 0.013 2164.19  293.75 1.293  -5.094 0.013  21.640  0.482  0.326
213             26.08  294.97 1.399  -3.606 0.015   26.25  295.22 1.202   -4.11 0.018   25.94  294.83 1.293  -4.661 0.021  22.026  0.445  0.284
214           2498.34  296.13 1.399  -5.333 0.004 2498.54  296.19 1.202  -6.626 0.002 2498.25  296.08 1.293  -7.967 0.001  19.509  1.347  0.985
215            499.81  296.14 1.399  -2.058 0.060  499.87  296.64 1.202   -2.54 0.075  499.71  296.44 1.293  -3.087 0.079  23.596  0.420  0.280
216           6801.13  301.20 1.399  -1.642 0.083 6801.80  300.64 1.202  -2.328 0.088 6801.53  300.67 1.293  -3.459 0.053  23.808  0.653  0.799
217           2969.78  300.63 1.399   -2.18 0.056 2969.94  300.39 1.202  -2.493 0.079 2969.76  300.24 1.293  -2.819 0.108  23.644  0.227  0.084
218           4242.31  301.67 1.399  -2.457 0.041 4242.64  301.56 1.202    -2.9 0.054 4242.37  301.60 1.293  -3.386 0.062  23.236  0.376  0.226
219           1328.82  301.88 1.399  -1.372 0.111 1329.31  301.93 1.202  -2.539 0.074 1328.96  302.29 1.293  -4.104 0.032  23.596  1.203  1.184
220           3155.57  301.81 1.399   -2.63 0.038 3156.00  301.78 1.202  -3.136 0.046 3155.75  301.95 1.293  -3.701 0.053  23.000  0.448  0.296
221           1745.22  302.97 1.399  -6.057 0.002 1745.46  303.01 1.202  -6.731 0.002 1745.09  302.91 1.293  -7.443 0.002  19.405  0.640  0.427
222           6483.29  306.15 1.399   -1.87 0.070 6483.45  305.68 1.202  -1.773 0.142 6483.32  305.73 1.293   -2.22 0.179  24.364 -0.241  0.192
223           6624.12  307.68 1.399  -2.859 0.027 6624.22  307.45 1.202   -3.23 0.038 6624.21  307.49 1.293   -4.19 0.029  22.906  0.293  0.647
224           5773.02  309.76 1.399  -2.072 0.057 5773.41  309.26 1.202  -3.073 0.047 5772.97  309.67 1.293  -3.815 0.042  23.062  1.013  0.453
225           5991.23  309.21 1.399  -4.231 0.009 5991.44  308.70 1.202  -5.588 0.005 5991.28  308.99 1.293  -7.055 0.002  20.546  1.420  1.097
226           3689.08  312.53 1.399  -2.867 0.030 3689.16  312.57 1.202  -4.308 0.017 3689.06  312.41 1.293  -5.916 0.007  21.826  1.516  1.222
227           1388.28  312.69 1.399  -5.143 0.005 1388.52  312.67 1.202  -5.762 0.004 1388.12  312.59 1.293   -6.42 0.004  20.374  0.577  0.379
228            255.91  316.11 1.399  -1.992 0.063  255.51  316.27 1.202  -2.441 0.085  255.49  316.14 1.293  -3.029 0.087  23.695  0.383  0.317
229           3730.13  315.77 1.399  -1.707 0.081 3729.11  315.76 1.202  -2.269 0.106 3728.41  316.74 1.293  -3.363 0.070  23.867  0.512  0.766
230           5592.10  317.96 1.399  -2.131 0.054 5592.65  317.35 1.202  -2.949 0.048 5592.27  317.74 1.293  -3.852 0.038  23.186  0.804  0.596
231           2391.35  321.42 1.399  -4.454 0.008 2391.70  321.35 1.202  -4.993 0.009 2391.32  321.32 1.293  -5.638 0.009  21.143  0.485  0.367
232           1321.74  323.23 1.399  -1.675 0.083 1322.82  323.05 1.202  -3.252 0.040 1322.21  322.81 1.293  -4.865 0.016  22.882  1.671  1.227
233           5117.31  323.54 1.399   -6.96 0.001 5117.57  323.26 1.202  -7.885 0.001 5117.41  323.41 1.293  -8.842 0.001  18.250  0.926  0.644
234           6638.62  323.09 1.399  -5.329 0.004 6638.86  322.59 1.202  -6.692 0.002 6638.66  322.91 1.293  -8.195 0.001  19.442  1.427  1.129
235           4838.00  324.90 1.399  -2.323 0.046 4838.35  324.66 1.202  -3.755 0.024 4838.01  324.77 1.293  -5.271 0.011  22.379  1.505  1.141
236           1124.13  326.39 1.399  -2.502 0.042 1124.06  326.28 1.202  -3.813 0.025 1123.63  326.40 1.293  -5.058 0.014  22.321  1.367  0.900
237           6423.21  327.35 1.399  -2.225 0.048 6424.44  326.53 1.202  -2.715 0.061 6423.84  326.79 1.293  -3.812 0.040  23.421  0.429  0.769
238           5350.17  327.68 1.399  -2.677 0.035 5350.38  327.19 1.202  -3.033 0.051 5350.10  327.70 1.293  -4.103 0.032  23.103  0.276  0.745
239           5360.69  328.73 1.399  -1.723 0.081 5360.49  328.07 1.202  -2.412 0.089 5360.62  328.38 1.293  -3.611 0.051  23.724  0.657  0.859
240           2612.81  329.52 1.399  -6.343 0.002 2613.11  329.50 1.202  -6.913 0.002 2612.74  329.45 1.293  -7.562 0.002  19.223  0.521  0.371
241           3131.38  333.74 1.399  -1.737 0.084 3131.74  333.09 1.202  -2.537 0.079 3131.47  333.24 1.293   -3.37 0.068  23.599  0.784  0.534
242           2045.86  335.47 1.399  -4.572 0.007 2046.16  335.48 1.202  -5.309 0.006 2045.71  335.45 1.293   -6.08 0.005  20.827  0.712  0.479
243           4804.38  335.13 1.399  -1.346 0.116 4804.54  335.70 1.202  -2.426 0.085 4804.21  335.31 1.293  -3.867 0.041  23.709  1.103  1.074
244           2420.31  339.17 1.399  -4.209 0.009 2420.42  339.01 1.202  -4.925 0.010 2419.99  339.10 1.293  -5.697 0.008  21.211  0.688  0.480
245            164.17  340.59 1.399  -2.159 0.053  164.36  341.52 1.202  -2.514 0.079  163.96  341.06 1.293  -3.037 0.083  23.622  0.275  0.259
246           4333.57  345.84 1.399  -1.783 0.082 4333.60  345.87 1.202  -3.101 0.045 4333.29  346.00 1.293  -4.524 0.023  23.033  1.375  1.058
247           1488.69  346.88 1.399  -2.545 0.039 1489.13  346.54 1.202  -3.097 0.046 1488.49  346.63 1.293  -4.084 0.035  23.039  0.500  0.671
248           1361.14  348.51 1.399  -6.512 0.002 1361.44  348.51 1.202  -6.936 0.002 1361.00  348.39 1.293  -7.487 0.002  19.200  0.354  0.284
249           4238.03  348.15 1.399  -5.383 0.004 4238.42  347.98 1.202  -6.537 0.002 4238.12  348.10 1.293  -7.714 0.002  19.598  1.188  0.840
250           3137.58  352.40 1.399  -5.296 0.004 3137.76  352.42 1.202   -6.26 0.003 3137.55  352.46 1.293  -7.259 0.002  19.875  0.971  0.682
251           6045.28  355.49 1.399  -2.113 0.056 6045.55  355.57 1.202  -2.567 0.072 6045.44  355.51 1.293  -3.624 0.046  23.569  0.388  0.733
252           5881.70  356.63 1.399  -2.351 0.043 5881.99  356.20 1.202  -2.978 0.048 5881.70  356.60 1.293  -3.575 0.049  23.158  0.586  0.325
253           2047.02  358.11 1.399  -2.002 0.063 2046.90  357.80 1.202  -2.451 0.078 2046.78  357.98 1.293  -3.311 0.066  23.685  0.383  0.558
254           6322.52  358.48 1.399  -2.184 0.051 6322.86  357.79 1.202  -2.685 0.062 6322.62  358.48 1.293   -3.25 0.067  23.451  0.442  0.296
255           6767.82  358.75 1.399  -2.114 0.056 6768.20  358.42 1.202  -2.934 0.050 6768.08  358.47 1.293  -3.776 0.043  23.201  0.806  0.542
256           3759.53  361.00 1.399  -3.291 0.020 3759.96  361.09 1.202  -3.945 0.021 3759.56  360.85 1.293  -4.677 0.021  22.191  0.617  0.445
257           3695.93  362.39 1.399  -2.408 0.044 3696.93  362.16 1.202  -3.006 0.055 3696.21  362.04 1.293  -3.695 0.054  23.130  0.553  0.406
258           4298.49  362.82 1.399  -4.504 0.007 4298.84  362.58 1.202  -5.485 0.006 4298.61  362.73 1.293   -6.44 0.004  20.650  0.990  0.643
259            179.42  364.00 1.399  -1.899 0.069  180.09  364.13 1.202  -2.399 0.085  180.06  363.97 1.293  -3.353 0.064  23.737  0.441  0.642
260           4136.63  364.56 1.399  -2.035 0.059 4136.62  364.18 1.202  -2.818 0.054 4136.64  364.42 1.293  -3.972 0.037  23.318  0.764  0.819
261           1482.47  364.05 1.399  -1.886 0.072 1482.65  364.40 1.202  -2.148 0.113 1482.14  364.66 1.293  -2.557 0.135  23.989  0.169  0.158
262           6526.02  365.90 1.399  -4.585 0.007 6526.40  365.37 1.202   -4.67 0.011 6526.11  365.60 1.293  -5.134 0.013  21.467 -0.033  0.207
263            417.59  368.55 1.399  -2.416 0.043  417.46  368.24 1.202  -3.204 0.042  417.53  368.18 1.293  -4.032 0.036  22.932  0.770  0.530
264           3124.67  369.38 1.399  -2.146 0.057 3124.69  369.27 1.202  -2.585 0.078 3124.52  369.09 1.293  -3.541 0.059  23.551  0.371  0.643
265           5963.61  371.42 1.399  -6.638 0.002 5963.86  371.06 1.202  -7.845 0.001 5963.69  371.34 1.293  -9.064 0.001  18.290  1.248  0.877
266           5573.74  373.27 1.399  -7.679 0.001 5574.09  372.76 1.202  -8.396 0.001 5573.84  373.11 1.293  -9.151 0.001  17.740  0.689  0.465
267           7111.02  374.59 1.399  -3.812 0.013 7111.24  374.21 1.202  -3.983 0.019 7110.84  374.37 1.293  -4.106 0.031  22.154  0.065 -0.096
268           4612.59  374.58 1.399  -2.003 0.061 4612.52  374.68 1.202  -2.274 0.095 4613.07  374.32 1.293  -2.758 0.112  23.863  0.179  0.224
269           4809.59  380.25 1.399  -2.567 0.037 4809.77  380.27 1.202  -3.086 0.044 4809.73  380.26 1.293  -3.915 0.036  23.050  0.463  0.531
270           4996.51  380.06 1.399  -5.605 0.003 4996.81  379.63 1.202  -6.238 0.003 4996.66  379.77 1.293  -6.962 0.003  19.898  0.593  0.437
271           5119.63  380.85 1.399  -3.097 0.022 5120.02  380.36 1.202  -3.461 0.031 5119.79  380.56 1.293  -4.034 0.033  22.675  0.286  0.303
272           7338.33  384.09 1.399  -2.565 0.036 7338.25  383.71 1.202  -4.024 0.018 7338.06  383.92 1.293   -5.42 0.009  22.110  1.536  1.034
273           1622.64  385.45 1.399  -3.928 0.012 1622.88  385.51 1.202  -5.297 0.007 1622.53  385.39 1.293  -6.752 0.003  20.837  1.433  1.087
274           3317.08  385.84 1.399  -2.687 0.035 3317.45  385.63 1.202  -3.222 0.041 3317.35  385.69 1.293  -4.341 0.026  22.914  0.481  0.788
275            107.63  386.23 1.399  -1.789 0.074  108.28  386.19 1.202  -2.405 0.086  108.17  386.46 1.293  -3.291 0.066  23.731  0.573  0.581
276           2556.49  388.68 1.399  -2.548 0.039 2556.67  388.66 1.202  -3.971 0.021 2556.46  388.93 1.293  -5.521 0.009  22.163  1.495  1.171
277           1597.87  395.00 1.399   -1.67 0.086 1598.39  394.93 1.202  -2.209 0.103 1597.75  395.16 1.293  -2.773 0.113  23.927  0.485  0.295
278           3446.97  395.89 1.399   -2.68 0.038 3446.96  395.94 1.202   -4.21 0.017 3446.69  395.97 1.293  -5.705 0.008  21.924  1.617  1.122
279           4312.37  396.12 1.399  -1.414 0.106 4313.22  395.75 1.202  -2.539 0.074 4312.48  396.39 1.293  -3.114 0.077  23.596  1.155  0.305
280            699.91  396.79 1.399  -2.613 0.039  700.02  396.74 1.202  -3.653 0.030  699.72  396.75 1.293  -4.588 0.022  22.482  1.058  0.625
281           2664.45  399.27 1.399  -1.765 0.079 2664.72  399.50 1.202  -2.476 0.083 2664.08  399.34 1.293  -3.626 0.051  23.660  0.682  0.816
282            391.76  403.53 1.399  -3.834 0.012  392.02  403.77 1.202  -4.513 0.013  391.71  403.54 1.293  -5.234 0.012  21.623  0.645  0.435
283            739.30  404.62 1.399  -7.347 0.001  739.53  404.64 1.202  -7.814 0.001  739.25  404.48 1.293  -8.407 0.001  18.322  0.403  0.321
284           1681.59  403.66 1.399  -4.694 0.006 1681.87  403.76 1.202  -5.915 0.004 1681.49  403.69 1.293  -7.116 0.002  20.220  1.264  0.861
285            334.42  404.15 1.399  -1.642 0.085  334.33  405.15 1.202  -2.506 0.077  334.07  405.00 1.293  -3.339 0.061  23.629  0.857  0.534
286           4203.64  405.17 1.399  -1.459 0.099 4204.35  405.14 1.202   -2.65 0.067 4204.07  405.01 1.293  -4.104 0.032  23.485  1.230  1.086
287           5622.61  405.70 1.399  -1.841 0.066 5622.65  405.18 1.202   -2.64 0.065 5622.02  405.34 1.293  -3.864 0.037  23.496  0.782  0.881
288            435.36  407.22 1.399  -5.415 0.004  435.58  407.32 1.202  -6.237 0.003  435.29  407.14 1.293  -7.073 0.002  19.898  0.809  0.537
289           3461.21  407.17 1.399  -1.825 0.080 3460.97  405.84 1.202  -2.285 0.106 3461.90  407.00 1.293  -2.826 0.104  23.851  0.395  0.275
290           5975.78  407.29 1.399   -1.57 0.095 5975.56  406.80 1.202  -1.949 0.136 5975.95  407.17 1.293  -2.399 0.161  24.187  0.303  0.194
291           7269.95  406.65 1.399  -2.923 0.027 7270.10  406.46 1.202  -3.341 0.035 7270.01  406.73 1.293   -3.83 0.038  22.795  0.347  0.229
292           2819.65  413.70 1.399  -4.387 0.008 2819.84  413.69 1.202  -5.418 0.006 2819.54  413.67 1.293  -6.476 0.004  20.717  1.047  0.734
293           3367.73  416.49 1.399  -7.994 0.001 3368.32  416.45 1.202  -8.179 0.001 3367.78  416.44 1.293  -8.638 0.001  17.958  0.081  0.202
294           2155.05  419.96 1.399  -6.856 0.002 2155.34  419.91 1.202  -7.321 0.001 2154.88  419.82 1.293  -7.907 0.001  18.815  0.401  0.315
295           4113.18  419.93 1.399  -1.858 0.070 4113.36  418.68 1.202  -2.076 0.115 4113.38  419.17 1.293  -3.135 0.083  24.061  0.119  0.735
296           4419.98  419.95 1.399  -2.632 0.038 4420.34  419.59 1.202   -3.34 0.041 4420.00  419.94 1.293  -4.036 0.040  22.796  0.678  0.413
297           3433.90  424.52 1.399  -2.622 0.040 3434.16  424.24 1.202  -3.413 0.036 3433.58  424.56 1.293   -4.65 0.021  22.723  0.773  0.893
298           6812.65  426.02 1.399  -2.325 0.046 6813.15  425.49 1.202  -2.894 0.053 6812.96  425.83 1.293  -4.179 0.029  23.242  0.520  0.936
299           1131.87  427.83 1.399  -3.594 0.016 1131.91  427.95 1.202  -3.951 0.021 1131.67  427.83 1.293  -4.559 0.022  22.185  0.278  0.334
300           1877.00  430.58 1.399  -2.787 0.030 1877.73  430.99 1.202  -2.974 0.050 1877.04  430.73 1.293  -3.797 0.042  23.163  0.083  0.525
301           2477.04  431.92 1.399  -2.377 0.046 2477.38  432.00 1.202  -3.882 0.023 2477.09  432.18 1.293  -5.553 0.009  22.252  1.589  1.278
302           2364.65  433.79 1.399  -2.123 0.064 2364.90  433.66 1.202  -3.594 0.033 2364.71  433.59 1.293  -5.066 0.015  22.540  1.550  1.102
303           6459.69  434.43 1.399  -1.912 0.066 6460.58  433.62 1.202  -2.889 0.056 6460.38  433.83 1.293  -3.738 0.044  23.246  0.986  0.548
304           1141.11  436.99 1.399  -2.254 0.053 1141.19  437.00 1.202  -2.505 0.080 1141.22  437.04 1.293  -3.129 0.081  23.632  0.156  0.349
305            504.52  438.87 1.399   -3.38 0.019  504.81  439.14 1.202  -4.188 0.017  504.50  439.01 1.293  -5.071 0.014  21.947  0.793  0.579
306           1284.18  438.36 1.399  -2.462 0.041 1284.56  438.50 1.202  -3.611 0.028 1284.36  438.51 1.293  -5.019 0.013  22.524  1.182  1.045
307           1690.03  440.31 1.399  -2.301 0.049 1690.44  440.11 1.202  -3.806 0.024 1690.11  440.16 1.293  -5.484 0.010  22.328  1.589  1.285
308           6800.19  439.88 1.399  -6.006 0.002 6800.44  439.46 1.202  -6.719 0.002 6800.21  439.73 1.293  -7.505 0.002  19.417  0.684  0.493
309           1073.62  442.61 1.399  -5.584 0.003 1073.82  442.73 1.202  -6.599 0.002 1073.50  442.61 1.293   -7.64 0.002  19.536  1.029  0.719
310           3894.31  442.01 1.399  -1.362 0.124 3894.75  441.32 1.202  -2.304 0.107 3893.87  442.44 1.293  -3.493 0.060  23.831  0.946  0.850
311           5227.82  443.97 1.399  -1.582 0.087 5227.87  443.83 1.202  -3.048 0.045 5227.92  444.20 1.293  -4.403 0.023  23.086  1.544  0.998
312           6149.68  446.80 1.399   -3.28 0.020 6150.09  446.42 1.202  -3.698 0.027 6149.81  446.46 1.293  -4.192 0.032  22.438  0.347  0.233
313           6159.34  447.60 1.399  -4.012 0.011 6159.54  447.21 1.202  -4.338 0.017 6159.49  447.40 1.293  -4.986 0.018  21.798  0.242  0.370
