VCC  zmag   gmag    pGC    
1978 22.263 23.243  0.98
1978 21.964 23.284  1.00
1978 23.701 24.697  0.99
1978 23.006 24.180  1.00
1978 22.602 23.505  1.00
1978 22.838 23.772  1.00
1978 20.081 21.139  1.00
1978 22.307 23.566  1.00
1978 21.890 23.182  0.98
1978 23.032 24.322  0.99
1978 23.420 24.507  0.99
1978 22.898 23.801  1.00
1978 22.797 24.007  1.00
1978 21.522 22.555  1.00
1978 22.931 24.020  1.00
1978 23.667 25.089  0.99
1978 24.176 25.074  0.72
1978 24.539 25.985  0.84
1978 23.380 24.853  0.69
1978 22.237 23.488  1.00
1978 22.062 23.596  1.00
1978 23.668 24.270  0.79
1978 20.861 21.795  1.00
1978 23.564 24.583  0.99
1978 22.403 23.762  1.00
1978 20.746 22.229  1.00
1978 23.417 24.735  0.99
1978 22.882 24.660  1.00
1978 20.643 21.990  1.00
1978 21.030 22.548  1.00
1978 23.486 25.055  0.98
1978 22.261 23.822  1.00
1978 20.835 21.905  1.00
1978 22.889 24.422  1.00
1978 24.146 26.006  0.97
1978 22.968 24.289  0.93
1978 20.270 21.273  1.00
1978 21.037 22.455  1.00
1978 23.038 24.380  1.00
1978 22.808 23.732  1.00
1978 23.965 25.621  0.99
1978 21.743 23.127  1.00
1978 21.238 22.905  1.00
1978 24.038 25.389  0.97
1978 23.147 24.220  0.99
1978 21.792 23.161  1.00
1978 22.222 23.354  1.00
1978 22.575 24.017  1.00
1978 23.318 24.208  0.99
1978 22.619 23.556  1.00
1978 24.147 25.153  0.85
1978 20.626 22.131  1.00
1978 21.889 23.601  1.00
1978 23.604 25.072  0.97
1978 19.806 21.281  1.00
1978 24.061 24.750  0.55
1978 23.636 24.651  0.94
1978 21.004 22.031  1.00
1978 22.760 23.628  1.00
1978 21.621 22.527  1.00
1978 21.209 22.626  1.00
1978 23.986 24.968  0.98
1978 21.776 22.967  1.00
1978 23.262 24.464  0.97
1978 22.624 24.086  1.00
1978 20.388 21.900  1.00
1978 23.525 24.426  0.99
1978 24.633 25.979  0.98
1978 20.536 21.636  1.00
1978 23.441 24.238  0.99
1978 21.853 22.854  1.00
1978 23.098 23.842  1.00
1978 24.003 25.091  0.94
1978 21.532 23.162  1.00
1978 22.635 24.179  1.00
1978 23.232 24.675  1.00
1978 24.828 25.746  0.96
1978 24.181 25.526  0.98
1978 23.782 25.518  0.96
1978 22.867 23.790  1.00
1978 21.495 23.036  1.00
1978 22.165 23.769  1.00
1978 21.360 22.817  1.00
1978 21.474 22.528  1.00
1978 23.617 24.706  0.90
1978 21.456 22.666  1.00
1978 22.735 24.503  1.00
1978 24.710 25.678  0.84
1978 23.450 24.972  0.99
1978 22.377 23.349  1.00
1978 23.796 24.574  0.98
1978 21.598 23.216  1.00
1978 23.093 24.129  1.00
1978 22.101 22.990  1.00
1978 21.930 22.864  1.00
1978 20.566 21.565  1.00
1978 23.274 24.682  0.99
1978 23.154 24.255  1.00
1978 20.105 21.376  1.00
1978 21.371 22.842  1.00
1978 21.409 23.024  1.00
1978 24.484 26.308  0.91
1978 23.595 24.570  0.99
1978 22.236 23.119  1.00
1978 22.811 24.289  0.96
1978 22.610 24.006  0.95
1978 21.677 22.613  1.00
1978 21.510 22.947  1.00
1978 24.835 25.920  0.87
1978 22.615 24.203  1.00
1978 22.844 23.923  1.00
1978 24.169 25.650  0.99
1978 23.133 24.211  0.99
1978 23.399 24.888  0.98
1978 23.546 24.608  0.98
1978 22.800 24.288  0.98
1978 22.452 23.978  1.00
1978 23.738 25.250  0.98
1978 23.774 25.328  0.93
1978 23.961 24.880  0.86
1978 22.723 24.201  1.00
1978 22.680 24.150  1.00
1978 22.297 23.313  1.00
1978 21.523 22.378  1.00
1978 21.531 22.373  1.00
1978 22.501 23.559  1.00
1978 19.753 21.324  1.00
1978 21.328 22.362  1.00
1978 19.817 21.246  1.00
1978 22.998 24.391  0.96
1978 23.111 24.058  1.00
1978 22.186 23.149  1.00
1978 21.155 22.738  1.00
1978 23.733 25.166  0.99
1978 24.065 25.489  0.99
1978 22.079 22.844  1.00
1978 24.741 25.733  0.97
1978 22.757 24.177  1.00
1978 24.019 25.271  0.98
1978 23.714 25.100  0.88
1978 23.065 24.131  0.99
1978 23.154 24.602  0.97
1978 22.889 24.250  1.00
1978 21.856 22.619  1.00
1978 22.157 23.652  1.00
1978 22.445 24.028  1.00
1978 24.405 25.542  0.87
1978 23.095 24.670  1.00
1978 21.519 23.122  1.00
1978 22.616 23.644  1.00
1978 22.506 23.985  0.99
1978 21.853 23.138  1.00
1978 22.112 23.210  1.00
1978 23.999 25.115  0.89
1978 23.825 25.253  0.96
1978 21.982 23.603  1.00
1978 23.411 24.529  0.98
1978 22.411 23.823  1.00
1978 22.654 23.399  1.00
1978 23.077 24.739  1.00
1978 22.005 23.507  1.00
1978 22.202 23.181  1.00
1978 22.579 24.050  1.00
1978 22.347 23.874  1.00
1978 22.209 23.662  1.00
1978 24.797 26.199  0.96
1978 22.671 24.208  1.00
1978 23.126 24.385  1.00
1978 23.140 24.389  1.00
1978 22.156 23.782  1.00
1978 22.938 23.853  1.00
1978 20.149 21.176  1.00
1978 22.514 24.314  0.66
1978 22.950 23.804  1.00
1978 22.221 23.231  1.00
1978 21.450 22.863  1.00
1978 22.349 23.345  1.00
1978 22.939 24.339  1.00
1978 24.273 25.016  0.99
1978 24.258 25.638  0.83
1978 21.443 22.731  1.00
1978 21.872 23.503  1.00
1978 24.296 25.419  0.96
1978 23.497 24.535  0.99
1978 22.168 23.504  1.00
1978 23.317 24.361  1.00
1978 21.951 23.278  1.00
1978 21.255 22.284  1.00
1978 20.855 21.964  1.00
1978 20.257 21.637  1.00
1978 23.577 24.831  0.99
1978 24.232 25.609  0.98
1978 22.875 23.912  1.00
1978 22.651 23.866  0.71
1978 22.559 23.430  0.99
1978 24.371 25.543  0.98
1978 24.375 25.422  0.63
1978 22.009 23.037  0.84
1978 21.697 22.807  1.00
1978 21.810 23.241  1.00
1978 20.043 21.523  1.00
1978 24.126 25.422  0.98
1978 24.689 26.329  0.96
1978 24.041 25.665  0.89
1978 21.683 23.146  1.00
1978 21.538 22.468  1.00
1978 24.020 25.414  0.95
1978 24.608 26.028  0.74
1978 23.951 25.302  0.97
1978 24.144 25.180  0.99
1978 23.194 24.488  0.99
1978 23.422 24.935  0.99
1978 19.899 21.284  1.00
1978 20.809 21.834  1.00
1978 22.596 23.526  1.00
1978 22.017 23.003  1.00
1978 21.978 23.023  1.00
1978 21.860 23.098  1.00
1978 22.094 23.597  1.00
1978 21.149 22.420  1.00
1978 24.029 25.572  0.99
1978 23.533 24.473  0.99
1978 22.560 23.450  1.00
1978 23.150 24.554  0.99
1978 20.993 22.653  1.00
1978 24.314 25.223  0.96
1978 23.411 24.525  0.87
1978 23.020 24.008  0.93
1978 21.362 22.327  1.00
1978 21.632 22.633  1.00
1978 22.237 23.543  1.00
1978 23.143 24.578  1.00
1978 22.787 24.056  1.00
1978 22.782 23.642  1.00
1978 21.948 23.015  1.00
1978 18.906 20.215  1.00
1978 22.670 24.096  1.00
1978 22.111 23.773  1.00
1978 22.632 23.580  1.00
1978 23.859 25.009  0.98
1978 22.148 23.449  1.00
1978 22.270 23.522  1.00
1978 23.353 24.356  1.00
1978 23.706 24.761  0.98
1978 23.665 25.298  0.99
1978 23.445 24.417  0.99
1978 21.486 22.922  1.00
1978 21.169 22.428  1.00
1978 21.573 22.400  1.00
1978 23.943 25.255  0.52
1978 24.080 25.779  0.73
1978 23.487 25.224  0.95
1978 21.638 22.918  1.00
1978 23.532 24.348  0.99
1978 22.790 23.814  1.00
1978 24.136 25.587  0.94
1978 20.686 21.656  1.00
1978 22.090 23.790  1.00
1978 23.181 24.177  0.99
1978 21.215 22.285  1.00
1978 22.541 23.376  1.00
1978 20.931 21.865  1.00
1978 23.312 24.499  0.99
1978 23.343 24.580  0.99
1978 22.127 23.132  1.00
1978 21.727 23.257  1.00
1978 22.462 24.114  1.00
1978 23.107 24.097  1.00
1978 21.158 22.101  1.00
1978 20.975 21.985  1.00
1978 21.835 23.476  1.00
1978 23.120 24.447  1.00
1978 23.091 24.355  1.00
1978 23.510 24.817  0.99
1978 20.370 21.389  1.00
1978 22.227 23.615  1.00
1978 24.762 26.278  0.94
1978 25.068 25.876  0.96
1978 23.789 25.328  0.96
1978 21.152 22.206  1.00
1978 24.922 25.833  0.98
1978 23.697 24.840  0.99
1978 24.654 26.022  0.98
1978 22.207 23.213  1.00
1978 21.695 22.946  1.00
1978 20.937 21.482  1.00
1978 22.391 23.355  1.00
1978 22.397 23.330  1.00
1978 22.870 23.885  1.00
1978 21.524 22.633  1.00
1978 23.753 25.390  0.99
1978 22.406 23.719  1.00
1978 23.541 24.871  0.99
1978 24.357 25.672  0.97
1978 24.916 25.815  0.89
1978 22.520 23.483  1.00
1978 23.302 24.420  0.98
1978 20.473 21.966  1.00
1978 24.566 25.309  0.84
1978 20.712 22.270  1.00
1978 20.971 21.918  1.00
1978 24.433 25.759  0.98
1978 22.137 23.102  1.00
1978 24.549 25.963  0.72
1978 23.417 24.270  0.99
1978 21.273 22.484  1.00
1978 20.764 22.200  1.00
1978 22.473 23.974  1.00
1978 22.080 22.949  1.00
1978 22.938 24.317  1.00
1978 22.580 24.109  0.72
1978 23.456 24.283  0.97
1978 24.432 26.125  0.52
1978 23.261 24.135  0.99
1978 23.147 24.448  1.00
1978 23.859 25.242  0.96
1978 23.288 24.023  1.00
1978 22.369 23.766  1.00
1978 24.171 25.064  0.84
1978 23.013 24.107  0.99
1978 21.778 23.413  1.00
1978 22.321 23.741  1.00
1978 23.331 24.572  0.81
1978 21.400 22.748  1.00
1978 24.218 25.071  0.79
1978 23.931 24.885  0.98
1978 24.040 25.372  0.82
1978 25.025 26.316  0.98
1978 23.342 25.035  0.99
1978 24.603 25.355  0.97
1978 20.547 21.822  1.00
1978 21.425 22.866  1.00
1978 24.088 25.143  0.91
1978 21.163 22.090  1.00
1978 23.805 25.146  0.98
1978 21.534 22.430  1.00
1978 24.095 25.309  0.95
1978 21.355 22.595  1.00
1978 21.866 23.306  1.00
1978 23.683 25.164  0.94
1978 22.309 23.339  1.00
1978 21.663 23.421  1.00
1978 22.212 23.530  1.00
1978 20.599 21.707  1.00
1978 21.504 22.772  1.00
1978 23.108 24.623  1.00
1978 23.213 24.528  0.99
1978 22.693 24.033  1.00
1978 22.009 23.311  1.00
1978 22.619 23.797  1.00
1978 21.688 22.768  1.00
1978 22.731 24.052  1.00
1978 22.056 23.500  1.00
1978 23.650 24.695  0.96
1978 21.810 22.797  1.00
1978 23.446 25.077  0.97
1978 21.526 22.432  1.00
1978 24.301 25.169  0.54
1978 24.616 25.929  0.98
1978 23.425 24.402  1.00
1978 21.551 22.437  1.00
1978 23.341 24.683  0.99
1978 20.590 21.859  1.00
1978 22.729 23.851  1.00
1978 22.343 23.766  1.00
1978 22.780 24.179  0.98
1978 22.162 23.603  1.00
1978 20.942 22.024  1.00
1978 21.230 22.644  1.00
1978 22.140 23.378  1.00
1978 22.776 23.736  1.00
1978 24.499 25.686  0.94
1978 22.270 23.132  1.00
1978 22.349 23.781  1.00
1978 24.489 25.408  0.60
1978 23.527 24.425  0.97
1978 23.722 25.028  0.89
1978 20.629 22.354  1.00
1978 21.459 22.789  1.00
1978 24.368 25.985  0.98
1978 24.176 25.765  0.96
1978 24.269 25.064  0.52
1978 22.189 23.084  1.00
1978 23.524 24.160  0.85
1978 22.259 23.145  1.00
1978 24.659 25.547  0.96
1978 23.521 24.242  0.90
1978 22.170 23.108  1.00
1978 21.525 23.145  1.00
1978 23.981 25.411  0.98
1978 23.945 25.304  0.92
1978 25.132 25.811  0.54
1978 22.460 23.388  1.00
1978 22.649 23.559  1.00
1978 22.248 23.154  1.00
1978 22.058 23.844  0.62
1978 24.132 24.947  0.90
1978 22.294 23.663  1.00
1978 22.669 23.971  1.00
1978 21.472 22.812  1.00
1978 21.614 22.719  1.00
1978 23.234 24.777  0.99
1978 24.977 25.862  0.98
1978 20.188 21.714  1.00
1978 23.335 24.439  0.91
1978 23.348 24.448  0.97
1978 23.448 24.399  0.99
1978 22.962 24.565  1.00
1978 23.703 24.693  0.90
1978 21.239 22.468  1.00
1978 21.163 22.783  1.00
1978 23.539 24.435  0.98
1978 22.596 23.906  1.00
1978 22.396 23.785  1.00
1978 22.522 24.092  1.00
1978 20.918 22.119  1.00
1978 24.713 25.649  0.83
1978 24.231 25.526  0.98
1978 22.733 24.039  0.99
1978 23.294 24.902  0.95
1978 22.187 23.480  1.00
1978 22.895 24.071  0.83
1978 21.618 22.832  1.00
1978 24.605 26.324  0.87
1978 23.188 24.735  0.99
1978 20.881 22.406  1.00
1978 22.629 23.798  1.00
1978 20.751 22.002  1.00
1978 21.167 22.333  1.00
1978 21.510 22.611  1.00
1978 22.287 23.823  1.00
1978 24.596 25.870  0.84
1978 22.371 23.361  1.00
1978 22.327 23.794  0.99
1978 24.771 25.611  0.94
1978 23.950 24.600  0.77
1978 20.837 21.850  1.00
1978 25.148 25.909  0.72
1978 23.024 24.919  0.69
1978 23.548 24.997  0.99
1978 25.135 26.159  0.94
1978 22.435 23.792  1.00
1978 24.643 25.746  0.98
1978 23.255 24.715  0.99
1978 23.290 24.842  0.98
1978 24.351 25.256  0.90
 881 23.045 24.285  0.94
 881 21.717 23.126  1.00
 881 21.743 22.810  1.00
 881 22.467 23.603  1.00
 881 21.549 22.503  1.00
 881 22.926 23.935  1.00
 881 22.617 23.981  1.00
 881 22.389 23.387  0.78
 881 22.945 24.205  0.87
 881 21.861 22.928  1.00
 881 23.448 24.739  0.97
 881 21.115 22.262  1.00
 881 23.560 24.064  0.95
 881 22.460 23.824  1.00
 881 22.163 23.248  1.00
 881 22.461 23.553  1.00
 881 22.905 23.942  1.00
 881 20.482 21.372  1.00
 881 22.024 22.870  1.00
 881 20.929 21.920  1.00
 881 22.162 23.597  1.00
 881 22.621 23.515  1.00
 881 22.139 22.951  1.00
 881 20.965 21.929  1.00
 881 22.259 23.198  0.77
 881 23.118 23.755  0.98
 881 19.799 20.781  0.82
 881 20.822 21.835  1.00
 881 23.087 24.383  0.99
 881 24.131 25.945  0.73
 881 22.034 23.216  1.00
 881 20.409 21.412  1.00
 881 23.234 24.268  0.98
 881 23.220 24.199  0.91
 881 22.835 24.049  1.00
 881 23.556 24.239  0.98
 881 18.229 19.760  1.00
 881 21.960 23.355  1.00
 881 23.646 24.723  0.97
 881 23.718 24.666  0.89
 881 23.391 24.958  0.91
 881 23.929 25.232  0.93
 881 22.803 23.714  1.00
 881 22.865 23.929  1.00
 881 22.848 23.933  1.00
 881 23.135 24.079  0.98
 881 23.313 24.427  0.96
 881 22.424 23.339  1.00
 881 22.563 23.728  1.00
 881 21.823 22.648  1.00
 881 24.105 25.950  0.67
 881 21.047 21.933  0.87
 881 22.010 23.170  1.00
 881 21.690 23.127  1.00
 881 21.815 22.714  1.00
 881 22.169 23.151  1.00
 881 23.565 24.713  0.98
 881 22.648 23.714  1.00
 881 23.231 24.244  0.96
 881 22.820 23.862  1.00
 881 23.032 24.066  0.99
 881 19.711 20.836  1.00
 881 23.071 24.274  0.99
 881 24.545 26.175  0.68
 881 19.666 21.062  0.64
 881 22.994 24.177  1.00
 881 23.206 24.301  0.96
 881 23.748 24.796  0.95
 881 21.741 22.522  1.00
 881 20.748 21.931  1.00
 881 21.406 22.422  1.00
 881 21.928 22.972  1.00
 881 23.555 24.670  0.97
 881 22.758 23.520  1.00
 881 22.935 23.849  1.00
 881 25.055 26.002  0.88
 881 23.497 24.769  0.62
 881 22.257 23.267  1.00
 881 21.155 22.379  0.92
 881 20.643 22.088  1.00
 881 23.762 25.403  0.67
 881 23.390 24.481  0.70
 881 21.157 22.202  1.00
 881 21.794 22.823  1.00
 881 21.089 21.913  1.00
 881 24.723 25.316  0.79
 881 23.134 24.443  0.99
 881 22.224 23.321  1.00
 881 22.587 23.644  1.00
 881 23.411 24.881  0.96
 881 23.188 24.427  0.95
 881 22.757 24.084  1.00
 881 23.233 24.308  0.99
 881 21.762 22.584  1.00
 881 22.607 23.492  1.00
 881 22.649 23.513  1.00
 881 24.234 25.519  0.87
 881 24.093 24.983  0.94
 881 22.838 23.888  1.00
 881 22.116 22.961  1.00
 881 24.217 25.922  0.95
 881 23.910 24.954  0.55
 881 23.045 24.517  0.99
 881 22.900 23.816  0.91
 881 21.925 22.696  1.00
 881 22.954 24.119  1.00
 881 22.237 23.527  1.00
 881 21.228 22.178  1.00
 881 21.215 22.729  1.00
 881 21.927 22.805  1.00
 881 22.429 23.663  1.00
 881 22.915 24.403  1.00
 881 23.793 25.377  0.93
 881 22.162 23.561  0.75
 881 22.702 23.586  1.00
 881 23.051 24.415  0.90
 881 20.543 21.640  1.00
 881 21.146 22.196  1.00
 881 23.940 24.970  0.96
 881 24.456 25.681  0.90
 881 23.735 24.983  0.97
 881 22.749 23.632  1.00
 881 24.959 26.069  0.88
 881 22.756 23.727  1.00
 881 21.603 22.493  1.00
 881 22.947 24.189  1.00
 881 21.092 21.967  1.00
 881 22.452 23.734  1.00
 881 21.872 23.072  1.00
 881 22.568 23.976  0.51
 881 22.374 23.896  0.76
 881 23.932 25.065  0.96
 881 22.407 23.310  1.00
 881 24.005 24.841  0.93
 881 20.873 22.022  1.00
 881 23.554 24.622  0.96
 881 22.223 23.774  0.53
 881 21.280 22.646  1.00
 881 23.821 24.539  0.95
 881 22.680 23.489  1.00
 881 23.118 24.309  0.98
 881 23.215 24.094  0.83
 881 23.096 24.301  0.93
 881 23.812 24.791  0.95
 881 22.905 24.356  1.00
 881 21.455 22.937  1.00
 881 21.356 22.635  1.00
 881 21.091 21.990  1.00
 881 20.668 21.771  1.00
 881 24.924 26.219  0.64
 881 23.700 24.677  0.96
 881 24.894 26.092  0.88
 881 20.726 21.936  1.00
 881 21.595 22.936  1.00
 881 22.837 24.303  1.00
 881 21.710 23.031  1.00
 881 24.275 25.276  0.79
 881 22.169 23.169  1.00
 881 22.447 23.714  1.00
 881 22.743 23.345  0.78
 881 19.848 20.975  1.00
 881 24.433 25.498  0.56
 881 23.078 23.735  0.99
 881 20.768 21.980  1.00
 881 21.427 22.409  1.00
 881 23.266 24.243  0.94
 881 22.168 23.014  0.99
 881 21.812 22.975  1.00
 881 23.725 25.153  0.52
 881 22.670 23.968  1.00
 881 21.519 22.832  1.00
 881 23.155 24.263  0.98
 881 22.303 23.120  1.00
 881 23.598 24.603  0.56
 881 25.126 25.843  0.72
 881 24.776 25.534  0.86
 881 23.029 23.872  0.98
 881 24.351 25.519  0.76
 881 23.355 24.128  0.93
 881 22.063 22.957  1.00
 881 22.739 23.938  1.00
 881 21.685 22.510  1.00
 881 23.292 24.112  0.64
 881 24.106 24.970  0.77
 881 23.357 24.564  0.98
 881 23.296 24.602  0.95
 881 25.124 26.176  0.65
 881 23.617 24.766  0.96
 881 21.657 22.981  1.00
 881 20.942 21.935  1.00
 881 20.960 22.250  1.00
 881 24.571 25.939  0.88
 881 21.128 22.017  0.61
 881 22.521 23.476  1.00
 881 23.748 25.021  0.95
 881 20.587 21.695  1.00
 881 22.592 23.704  1.00
 881 21.955 22.734  1.00
 881 23.123 23.812  0.91
 881 23.521 24.420  0.96
 881 24.038 24.815  0.95
 881 23.396 24.241  0.98
 881 21.414 22.481  1.00
 881 21.745 22.746  1.00
 881 23.360 24.419  0.98
 881 22.565 23.760  0.93
 881 22.531 23.562  1.00
 881 22.077 23.322  1.00
 881 23.330 24.207  0.99
 881 24.543 25.976  0.86
 881 24.534 25.178  0.52
 881 21.903 23.330  0.96
 881 22.186 23.057  1.00
 881 19.596 20.528  1.00
 881 21.897 22.806  1.00
 881 22.433 23.255  0.99
 881 23.514 25.095  0.98
 881 22.709 23.751  0.82
 881 24.909 25.502  0.84
 881 23.011 23.803  0.99
 881 21.548 22.355  1.00
 881 24.061 25.332  0.91
 881 22.584 23.594  1.00
 881 21.953 22.805  1.00
 881 22.770 23.672  1.00
 881 23.057 23.837  0.91
 881 23.279 24.454  0.93
 881 21.528 22.598  1.00
 881 22.405 23.315  1.00
 881 22.381 23.840  0.80
 881 23.019 24.213  0.99
 881 23.834 25.686  0.59
 881 22.659 23.757  1.00
 881 24.984 26.302  0.71
 881 23.745 25.323  0.86
 881 20.232 21.623  1.00
 881 21.777 22.729  1.00
 881 23.716 25.137  0.52
 881 24.765 26.080  0.62
 881 23.981 25.769  0.53
 881 24.748 25.574  0.82
 881 22.846 24.061  1.00
 881 23.049 24.123  0.97
 881 20.963 21.992  1.00
 881 23.012 24.137  0.99
 881 23.039 24.374  0.98
 881 22.904 23.680  1.00
 881 21.847 22.646  1.00
 881 22.836 24.160  1.00
 881 21.557 22.585  1.00
 881 22.854 24.179  1.00
 881 23.276 24.064  0.92
 881 23.918 25.051  0.84
 881 23.784 24.952  0.97
 881 24.473 25.603  0.92
 881 23.191 24.102  0.95
 881 22.651 23.668  1.00
 881 21.964 22.804  1.00
 881 22.160 23.218  1.00
 881 22.043 23.525  1.00
 881 24.507 25.709  0.73
 881 21.471 22.574  1.00
 881 22.274 23.710  1.00
 881 23.271 24.074  0.99
 881 24.003 24.714  0.74
 881 23.163 24.698  0.61
 881 21.250 22.602  1.00
 881 22.199 23.555  0.99
 881 22.688 23.606  1.00
 881 21.523 22.707  1.00
 881 22.426 23.553  1.00
 881 22.102 23.032  1.00
 881 22.471 23.523  1.00
 881 22.299 23.171  1.00
 881 21.633 23.048  1.00
 881 22.085 23.144  1.00
 881 23.094 24.133  0.97
 881 22.650 23.488  1.00
 881 22.165 23.178  1.00
 881 24.023 25.564  0.64
 881 22.879 23.933  1.00
 881 21.387 22.453  1.00
 881 22.973 24.207  1.00
 881 23.346 24.416  0.98
 881 21.583 22.737  1.00
 881 23.814 25.063  0.96
 881 22.006 23.140  1.00
 881 23.369 24.338  0.91
 881 22.892 24.147  1.00
 881 23.223 24.371  0.96
 881 22.578 23.382  1.00
 881 22.664 23.783  1.00
 881 23.909 25.260  0.81
 881 23.460 24.483  0.91
 881 21.016 22.283  1.00
 881 24.958 26.265  0.88
 881 22.103 23.320  1.00
 881 21.762 22.658  1.00
 881 20.808 21.924  1.00
 881 21.080 22.285  1.00
 881 22.755 24.068  1.00
 881 23.595 25.008  0.95
 881 23.805 25.043  0.91
 881 23.780 24.734  0.81
 881 23.869 25.590  0.82
 881 22.679 23.589  1.00
 881 23.481 24.184  0.89
 881 23.494 24.757  0.98
 881 23.287 24.325  0.99
 881 21.578 22.457  0.99
 881 23.666 25.296  0.52
 881 23.291 24.333  0.94
 881 21.946 22.978  1.00
 881 23.830 25.711  0.53
 881 19.387 20.415  1.00
 881 20.754 21.692  1.00
 881 23.805 25.010  0.97
 881 22.168 23.506  1.00
 881 21.383 22.541  1.00
 881 20.691 21.641  1.00
 881 20.707 21.590  0.78
 881 21.754 22.662  1.00
 881 22.822 23.763  1.00
 881 24.113 25.301  0.91
 881 24.679 25.583  0.90
 881 22.090 23.107  0.99
 881 23.339 24.181  0.97
 881 23.975 24.875  0.96
 881 22.159 23.512  0.91
 881 22.604 23.895  1.00
 881 24.957 26.008  0.85
 881 22.490 23.464  1.00
 881 23.607 24.305  0.65
 881 22.563 23.803  1.00
 881 23.884 25.435  0.96
 881 21.990 23.267  1.00
 881 22.267 23.373  1.00
 881 22.711 23.516  1.00
 881 23.007 23.795  0.98
 881 25.074 25.888  0.86
 881 23.336 24.429  0.91
 881 23.471 24.440  0.97
 881 22.306 23.245  1.00
 881 21.926 23.035  1.00
 881 22.037 23.171  0.91
 881 22.830 24.000  1.00
 881 21.382 22.683  1.00
 881 20.987 21.884  1.00
 881 24.491 25.338  0.91
 881 24.841 25.801  0.76
 881 22.411 23.882  0.53
 881 22.607 23.571  1.00
 881 21.982 23.013  1.00
 881 23.966 25.306  0.84
 881 23.894 25.125  0.94
 881 24.747 25.867  0.84
 881 22.854 23.717  1.00
 881 21.146 22.076  1.00
 881 24.412 25.112  0.93
 881 21.283 22.560  1.00
 881 21.776 22.990  1.00
 881 23.853 24.630  0.96
 881 23.107 23.890  0.85
 881 21.692 22.841  1.00
 881 22.361 23.376  1.00
 881 22.909 24.442  0.58
 881 23.031 23.912  0.90
 798 21.998 23.722  1.00
 798 21.287 22.408  1.00
 798 21.380 23.040  0.99
 798 23.298 24.673  0.82
 798 23.167 24.027  0.78
 798 21.550 22.441  1.00
 798 23.110 24.372  0.97
 798 22.424 24.009  1.00
 798 21.744 22.726  1.00
 798 21.668 22.716  0.56
 798 20.947 22.426  1.00
 798 21.653 22.554  1.00
 798 23.711 25.352  0.93
 798 23.072 24.422  0.97
 798 22.883 24.290  1.00
 798 23.032 24.351  0.94
 798 23.576 24.215  0.81
 798 21.384 22.598  1.00
 798 22.643 23.973  1.00
 798 22.230 23.338  1.00
 798 24.126 25.714  0.91
 798 21.255 22.244  1.00
 798 22.675 24.144  1.00
 798 22.336 23.599  1.00
 798 21.873 23.062  1.00
 798 22.345 23.372  1.00
 798 23.254 24.098  0.92
 798 22.662 23.904  1.00
 798 21.921 22.974  1.00
 798 23.388 24.368  0.96
 798 22.359 23.723  1.00
 798 22.317 23.332  1.00
 798 23.017 23.808  0.96
 798 21.666 23.025  1.00
 798 24.057 24.615  0.80
 798 20.533 21.734  1.00
 798 21.429 22.753  1.00
 798 21.917 22.934  1.00
 798 20.513 21.944  1.00
 798 21.206 22.655  1.00
 798 22.700 23.775  1.00
 798 22.105 23.014  1.00
 798 23.635 24.950  0.93
 798 23.176 23.974  0.94
 798 22.944 24.294  1.00
 798 24.011 24.843  0.51
 798 23.630 24.382  0.92
 798 22.039 23.198  1.00
 798 23.085 24.455  0.96
 798 21.360 22.253  1.00
 798 24.397 25.263  0.67
 798 23.355 24.051  0.51
 798 23.833 24.684  0.88
 798 21.700 22.598  1.00
 798 20.768 21.981  1.00
 798 22.336 23.292  1.00
 798 23.811 24.539  0.76
 798 22.404 23.613  1.00
 798 23.519 24.463  0.83
 798 22.001 22.983  1.00
 798 22.411 23.645  1.00
 798 21.950 23.333  1.00
 798 24.312 25.448  0.88
 798 21.996 22.789  0.91
 798 23.404 24.488  0.65
 798 23.049 23.977  0.98
 798 24.394 26.032  0.68
 798 20.712 22.120  1.00
 798 22.180 23.471  0.61
 798 22.221 23.193  1.00
 798 19.194 20.376  1.00
 798 22.136 22.889  1.00
 798 22.478 23.457  1.00
 798 21.650 22.641  1.00
 798 21.477 22.427  1.00
 798 22.337 23.397  1.00
 798 23.229 24.152  0.97
 798 23.051 24.673  0.76
 798 22.039 23.443  1.00
 798 21.692 23.057  1.00
 798 20.393 21.624  1.00
 798 22.452 23.651  1.00
 798 21.803 22.874  0.95
 798 24.036 25.907  0.79
 798 23.361 24.586  0.88
 798 22.492 23.826  1.00
 798 22.863 24.133  1.00
 798 23.719 25.057  0.84
 798 22.983 24.510  1.00
 798 23.576 24.614  0.85
 798 22.191 23.245  1.00
 798 22.791 23.816  1.00
 798 22.064 23.479  1.00
 798 23.302 24.095  0.95
 798 23.142 23.766  0.97
 798 23.716 24.640  0.94
 798 22.212 23.177  1.00
 798 21.821 23.083  1.00
 798 24.009 25.435  0.92
 798 18.006 19.179  1.00
 798 22.595 23.865  0.57
 798 23.361 24.727  0.89
 798 20.821 22.006  1.00
 798 19.955 21.119  1.00
 798 23.048 24.059  0.97
 798 23.750 24.422  0.66
 798 20.863 21.856  1.00
 798 22.219 23.259  1.00
 798 23.848 25.078  0.92
 798 22.257 23.522  1.00
 798 24.277 25.398  0.57
 798 24.425 25.579  0.81
 798 21.912 22.935  1.00
 798 21.724 22.684  0.51
 798 21.940 23.105  1.00
 798 22.619 23.778  1.00
 798 23.293 24.622  0.80
 798 23.136 24.920  0.87
 798 23.973 25.263  0.92
